time,latitude,longitude,altitude
000000-18:17:21,51.329060,-1.739420,5593
000000-18:17:52,51.327950,-1.732750,5513
000000-18:18:21,51.326950,-1.726500,5445
000000-18:18:51,51.325910,-1.720190,5372
000000-18:19:22,51.324910,-1.713890,5293
000000-18:19:52,51.323970,-1.707820,5215
000000-18:20:21,51.322770,-1.702110,5133
000000-18:20:52,51.321250,-1.696710,5047
000000-18:21:21,51.320020,-1.691940,4964
000000-18:21:51,51.318960,-1.687430,4878
000000-18:22:22,51.318100,-1.682940,4785
000000-18:22:52,51.317380,-1.678410,4706
000000-18:23:21,51.316890,-1.674030,4623
000000-18:23:51,51.316620,-1.668850,4542
000000-18:24:22,51.316390,-1.663150,4460
000000-18:24:52,51.316020,-1.657400,4392
000000-18:25:21,51.315540,-1.651970,4346
000000-18:25:51,51.315000,-1.646920,4292
000000-18:26:22,51.314490,-1.641990,4239
000000-18:26:52,51.314250,-1.637590,4189
000000-18:27:21,51.314050,-1.633810,4129
000000-18:27:52,51.313810,-1.630300,4069
000000-18:28:21,51.313670,-1.627210,4007
000000-18:28:52,51.313410,-1.624340,3936
000000-18:29:21,51.312980,-1.621970,3869
000000-18:29:52,51.312430,-1.619770,3789
000000-18:30:21,51.311880,-1.617710,3711
000000-18:30:52,51.311270,-1.615560,3626
000000-18:31:21,51.310810,-1.613730,3548
000000-18:31:52,51.310400,-1.611800,3464
000000-18:32:21,51.310250,-1.609650,3389
000000-18:32:52,51.310220,-1.607090,3317
000000-18:33:21,51.310160,-1.605210,3249
000000-18:33:52,51.310070,-1.603030,3194
000000-18:34:21,51.310120,-1.600670,3139
000000-18:34:52,51.310210,-1.598170,3084
000000-18:35:21,51.310150,-1.595290,3035
000000-18:35:52,51.309840,-1.591550,2988
000000-18:36:21,51.309430,-1.588450,2939
000000-18:36:52,51.309280,-1.585120,2878
000000-18:37:21,51.309340,-1.582120,2812
000000-18:37:52,51.309590,-1.578970,2732
000000-18:38:21,51.309950,-1.576230,2669
000000-18:38:52,51.310470,-1.573560,2589
000000-18:39:21,51.311010,-1.571070,2528
000000-18:39:52,51.311340,-1.568840,2451
000000-18:40:21,51.311360,-1.566970,2387
000000-18:40:52,51.311530,-1.565300,2320
000000-18:41:22,51.311700,-1.563910,2260
000000-18:41:52,51.311820,-1.562480,2206
000000-18:42:21,51.311960,-1.561210,2138
000000-18:42:52,51.312270,-1.559890,2070
000000-18:43:21,51.312410,-1.558810,2005
000000-18:43:52,51.312160,-1.557860,1936
000000-18:44:21,51.311700,-1.557100,1868
000000-18:44:52,51.311660,-1.556700,1787
000000-18:45:21,51.312030,-1.557140,1734
000000-18:45:52,51.312660,-1.557720,1667
000000-18:46:21,51.313410,-1.558820,1597
000000-18:46:52,51.314120,-1.559970,1517
000000-18:47:21,51.314790,-1.561030,1445
000000-18:47:52,51.315300,-1.562200,1370
000000-18:48:21,51.315610,-1.563670,1308
000000-18:48:52,51.315850,-1.565430,1222
000000-18:49:21,51.315870,-1.567190,1173
000000-18:49:52,51.315970,-1.569290,1103
000000-18:50:21,51.315910,-1.571300,1029
000000-18:50:52,51.315770,-1.573560,962
000000-18:51:21,51.315530,-1.575630,896
000000-18:51:52,51.315100,-1.577820,824
000000-18:52:21,51.314640,-1.579740,755
000000-18:52:52,51.313950,-1.581650,688
000000-18:53:21,51.313420,-1.583350,620
000000-18:53:52,51.312690,-1.585100,561
000000-18:54:21,51.311930,-1.586500,498
000000-18:54:52,51.311030,-1.588010,414
