time,latitude,longitude,altitude
000000-08:53:51,51.398560,-2.571350,1172
000000-08:54:21,51.397570,-2.570220,1226
000000-08:54:52,51.396660,-2.568930,1265
000000-08:55:22,51.395860,-2.567650,1299
000000-08:55:51,51.395000,-2.566380,1327
000000-08:56:21,51.394140,-2.564910,1346
000000-08:56:52,51.393110,-2.563320,1368
000000-08:57:22,51.392100,-2.561770,1369
000000-08:57:51,51.390910,-2.560280,1379
000000-08:58:21,51.389510,-2.558570,1368
000000-08:58:52,51.388060,-2.556640,1378
000000-08:59:22,51.386750,-2.554880,1405
000000-08:59:51,51.385540,-2.553400,1460
000000-09:00:21,51.384310,-2.552210,1524
000000-09:00:52,51.383130,-2.551540,1583
000000-09:01:21,51.382170,-2.551410,1626
000000-09:01:52,51.381290,-2.551370,1656
000000-09:02:22,51.380490,-2.551440,1668
000000-09:02:51,51.379800,-2.551210,1690
000000-09:03:21,51.379170,-2.550470,1706
000000-09:03:52,51.378760,-2.549150,1732
000000-09:04:22,51.378330,-2.547600,1741
000000-09:04:51,51.377940,-2.546050,1768
000000-09:05:21,51.377640,-2.544310,1775
000000-09:05:52,51.377310,-2.542320,1810
000000-09:06:22,51.377080,-2.540340,1850
000000-09:06:51,51.376880,-2.538700,1903
000000-09:07:21,51.376650,-2.537160,1947
000000-09:07:52,51.376350,-2.535790,1990
000000-09:08:22,51.375930,-2.534620,2034
000000-09:08:51,51.375560,-2.533690,2070
000000-09:09:21,51.375210,-2.532640,2101
000000-09:09:52,51.374900,-2.531150,2129
000000-09:10:22,51.374470,-2.529380,2135
000000-09:10:51,51.373970,-2.527700,2130
000000-09:11:21,51.373570,-2.525830,2113
000000-09:11:52,51.373230,-2.524040,2133
000000-09:12:22,51.372850,-2.522300,2126
000000-09:12:51,51.372540,-2.520750,2138
000000-09:13:21,51.372130,-2.519080,2149
000000-09:13:52,51.371650,-2.517500,2171
000000-09:14:21,51.371160,-2.516130,2199
000000-09:14:52,51.370740,-2.514780,2229
000000-09:15:22,51.370460,-2.513480,2258
000000-09:15:51,51.370240,-2.512060,2281
000000-09:16:21,51.370030,-2.510090,2320
000000-09:16:52,51.369720,-2.507930,2367
000000-09:17:22,51.369330,-2.505600,2396
000000-09:17:51,51.368870,-2.503170,2437
000000-09:18:21,51.368290,-2.500680,2468
000000-09:18:52,51.367650,-2.497970,2484
000000-09:19:21,51.367140,-2.495220,2507
000000-09:19:52,51.366660,-2.492410,2542
000000-09:20:22,51.366040,-2.489700,2565
000000-09:20:51,51.365510,-2.486850,2591
000000-09:21:21,51.365010,-2.483820,2631
000000-09:21:52,51.364670,-2.480700,2652
000000-09:22:22,51.364270,-2.477660,2692
000000-09:22:51,51.363990,-2.474700,2721
000000-09:23:21,51.363720,-2.471570,2748
000000-09:23:52,51.363370,-2.468320,2776
000000-09:24:22,51.362790,-2.465150,2817
000000-09:24:51,51.362150,-2.461840,2844
000000-09:25:21,51.361460,-2.458200,2884
000000-09:25:52,51.360660,-2.454310,2924
000000-09:26:22,51.359810,-2.450420,2953
000000-09:26:51,51.359040,-2.446630,2974
000000-09:27:21,51.358340,-2.442500,3010
000000-09:27:52,51.357880,-2.438030,3038
000000-09:28:22,51.357710,-2.433580,3055
000000-09:28:51,51.357480,-2.429080,3088
000000-09:29:21,51.357250,-2.424680,3116
000000-09:29:52,51.357030,-2.419960,3144
000000-09:30:22,51.356780,-2.415440,3176
000000-09:30:51,51.356660,-2.410920,3207
000000-09:31:21,51.356580,-2.406300,3236
000000-09:31:52,51.356550,-2.401510,3270
000000-09:32:22,51.356560,-2.396840,3300
000000-09:32:51,51.356670,-2.392390,3323
000000-09:33:21,51.356790,-2.387760,3348
000000-09:33:52,51.356860,-2.383030,3382
000000-09:34:22,51.356920,-2.378410,3410
000000-09:34:51,51.357000,-2.373810,3441
000000-09:35:21,51.357090,-2.368890,3448
000000-09:35:52,51.357340,-2.363600,3487
000000-09:36:22,51.357740,-2.358530,3521
000000-09:36:51,51.358120,-2.353570,3548
000000-09:37:21,51.358680,-2.348400,3578
000000-09:37:52,51.359180,-2.342970,3607
000000-09:38:22,51.359590,-2.337710,3645
000000-09:38:51,51.359950,-2.332630,3672
000000-09:39:21,51.360340,-2.327130,3702
000000-09:39:52,51.360850,-2.321580,3732
000000-09:40:22,51.361290,-2.316160,3764
000000-09:40:51,51.362000,-2.310830,3806
000000-09:41:21,51.362510,-2.305260,3821
000000-09:41:52,51.363270,-2.299490,3862
000000-09:42:22,51.363810,-2.293760,3878
000000-09:42:51,51.364480,-2.288170,3898
000000-09:43:21,51.365060,-2.282340,3923
000000-09:43:52,51.365770,-2.276230,3937
000000-09:44:22,51.366360,-2.270360,3937
000000-09:44:51,51.367130,-2.264460,3975
000000-09:45:21,51.367920,-2.258340,3995
000000-09:45:52,51.368770,-2.251980,4031
000000-09:46:21,51.369530,-2.245920,4071
000000-09:46:52,51.370470,-2.239370,4097
000000-09:47:22,51.371320,-2.232930,4150
000000-09:47:51,51.372160,-2.226720,4191
000000-09:48:21,51.372990,-2.220310,4224
000000-09:48:52,51.373940,-2.213610,4276
000000-09:49:22,51.374840,-2.206860,4304
000000-09:49:51,51.375780,-2.200190,4342
000000-09:50:21,51.376760,-2.193150,4365
000000-09:50:52,51.377580,-2.185760,4384
000000-09:51:22,51.378230,-2.178320,4412
000000-09:51:51,51.378960,-2.171230,4436
000000-09:52:21,51.380080,-2.163890,4454
000000-09:52:52,51.381380,-2.156450,4474
000000-09:53:21,51.382460,-2.149510,4503
000000-09:53:52,51.383550,-2.142060,4534
000000-09:54:22,51.384610,-2.134590,4558
000000-09:54:51,51.385690,-2.127150,4583
000000-09:55:21,51.386730,-2.119230,4618
000000-09:55:52,51.387840,-2.111360,4651
000000-09:56:22,51.389000,-2.103920,4697
000000-09:56:51,51.390340,-2.096910,4738
000000-09:57:22,51.392090,-2.089300,4789
000000-09:57:51,51.393760,-2.081910,4821
000000-09:58:21,51.395570,-2.074030,4868
000000-09:58:52,51.397350,-2.065970,4904
000000-09:59:22,51.398890,-2.057920,4945
000000-09:59:51,51.400250,-2.050170,4973
000000-10:00:21,51.401760,-2.041950,5016
000000-10:00:52,51.403440,-2.033360,5054
000000-10:01:22,51.404910,-2.025020,5089
000000-10:01:51,51.406190,-2.016970,5100
000000-10:02:21,51.407590,-2.008550,5151
000000-10:02:52,51.409010,-2.000040,5192
000000-10:03:22,51.410390,-1.991930,5215
000000-10:03:51,51.411700,-1.984020,5250
000000-10:04:22,51.413020,-1.975540,5277
000000-10:04:51,51.414240,-1.967510,5319
000000-10:05:21,51.415560,-1.959080,5361
000000-10:05:52,51.416990,-1.950330,5399
000000-10:06:22,51.418440,-1.941730,5435
000000-10:06:51,51.419940,-1.933400,5475
000000-10:07:21,51.421500,-1.924820,5518
000000-10:07:52,51.423160,-1.915920,5556
000000-10:08:22,51.424870,-1.907190,5599
000000-10:08:51,51.426490,-1.898910,5627
000000-10:09:21,51.428170,-1.890400,5654
000000-10:09:52,51.429950,-1.881490,5688
000000-10:10:22,51.431620,-1.873000,5714
000000-10:10:51,51.433200,-1.864710,5743
000000-10:11:22,51.434730,-1.855430,5778
000000-10:11:51,51.436060,-1.846380,5803
000000-10:12:22,51.437650,-1.836940,5829
000000-10:12:51,51.439030,-1.828090,5855
000000-10:13:22,51.440490,-1.818440,5887
000000-10:13:51,51.441820,-1.809360,5914
000000-10:14:22,51.443340,-1.799680,5949
000000-10:14:51,51.444810,-1.790770,5980
000000-10:15:21,51.446500,-1.781590,6007
000000-10:15:52,51.448260,-1.772250,6046
000000-10:16:22,51.450130,-1.763250,6073
000000-10:16:51,51.451880,-1.754670,6102
000000-10:17:21,51.453690,-1.745640,6135
000000-10:17:52,51.455440,-1.736260,6175
000000-10:18:22,51.457120,-1.727030,6201
000000-10:18:51,51.458740,-1.718080,6242
000000-10:19:21,51.460440,-1.708890,6265
000000-10:19:52,51.462250,-1.699520,6310
000000-10:20:21,51.463820,-1.690610,6332
000000-10:20:52,51.465500,-1.681060,6375
000000-10:21:22,51.467000,-1.671850,6402
000000-10:21:51,51.468520,-1.662880,6428
000000-10:22:21,51.470010,-1.653540,6454
000000-10:22:52,51.471710,-1.644140,6498
000000-10:23:22,51.473590,-1.635040,6519
000000-10:23:51,51.475250,-1.626200,6545
000000-10:24:21,51.477040,-1.617050,6574
000000-10:24:52,51.478860,-1.607690,6619
000000-10:25:21,51.480720,-1.598860,6641
000000-10:25:52,51.482650,-1.589070,6676
000000-10:26:22,51.484510,-1.579210,6708
000000-10:26:51,51.486230,-1.569580,6747
000000-10:27:21,51.487910,-1.559440,6785
000000-10:27:52,51.489460,-1.548680,6830
000000-10:28:22,51.491060,-1.538110,6869
000000-10:28:51,51.492510,-1.527610,6919
000000-10:29:21,51.493910,-1.516430,6967
000000-10:29:52,51.495550,-1.504850,7014
000000-10:30:21,51.496980,-1.493840,7064
000000-10:30:52,51.498540,-1.482090,7106
000000-10:31:21,51.500100,-1.470980,7144
000000-10:31:52,51.501800,-1.458770,7186
000000-10:32:22,51.503640,-1.447130,7218
000000-10:32:51,51.505440,-1.435830,7251
000000-10:33:21,51.507360,-1.424160,7277
000000-10:33:52,51.509290,-1.411990,7291
000000-10:34:22,51.511170,-1.399930,7324
000000-10:34:51,51.513070,-1.388290,7352
000000-10:35:21,51.515140,-1.376250,7375
000000-10:35:52,51.517320,-1.364140,7400
000000-10:36:22,51.519480,-1.352490,7423
000000-10:36:51,51.521650,-1.341240,7455
000000-10:37:21,51.523990,-1.329650,7481
000000-10:37:52,51.526490,-1.317830,7514
000000-10:38:22,51.529050,-1.306450,7554
000000-10:38:51,51.531730,-1.295430,7573
000000-10:39:21,51.534530,-1.284110,7605
000000-10:39:52,51.537470,-1.272220,7631
000000-10:40:21,51.540260,-1.261210,7670
000000-10:40:52,51.543430,-1.249380,7711
000000-10:41:21,51.546300,-1.238360,7747
000000-10:41:52,51.549470,-1.226550,7768
000000-10:42:21,51.552280,-1.215590,7798
000000-10:42:52,51.555460,-1.203930,7830
000000-10:43:22,51.558550,-1.192740,7843
000000-10:43:51,51.561510,-1.181900,7860
000000-10:44:21,51.564530,-1.170700,7883
000000-10:44:52,51.567640,-1.159350,7902
000000-10:45:21,51.570570,-1.148670,7932
000000-10:45:52,51.573630,-1.137100,7940
000000-10:46:21,51.576510,-1.126380,7953
000000-10:46:52,51.579480,-1.114840,7961
000000-10:47:21,51.582180,-1.104050,7975
000000-10:47:52,51.585110,-1.092240,7993
000000-10:48:21,51.587750,-1.080840,7994
000000-10:48:52,51.590550,-1.068660,8004
000000-10:49:21,51.593060,-1.057000,8025
000000-10:49:52,51.596030,-1.044550,8039
000000-10:50:21,51.598740,-1.032980,8042
000000-10:50:52,51.601730,-1.020440,8049
000000-10:51:21,51.604480,-1.008740,8065
000000-10:51:52,51.607530,-0.996190,8080
000000-10:52:21,51.610360,-0.984460,8095
000000-10:52:52,51.613430,-0.971930,8109
000000-10:53:21,51.616340,-0.960140,8118
000000-10:53:52,51.619380,-0.947530,8137
000000-10:54:21,51.622240,-0.935650,8142
000000-10:54:52,51.625450,-0.923150,8178
000000-10:55:21,51.628330,-0.911180,8178
000000-10:55:52,51.631500,-0.898430,8195
000000-10:56:21,51.634280,-0.886490,8208
000000-10:56:52,51.637420,-0.873830,8231
000000-10:57:21,51.640360,-0.862020,8254
000000-10:57:52,51.643490,-0.849310,8269
000000-10:58:21,51.646380,-0.837420,8282
000000-10:58:52,51.649610,-0.824820,8300
000000-10:59:21,51.652640,-0.813120,8332
000000-10:59:52,51.655840,-0.800620,8348
000000-11:00:21,51.658920,-0.788900,8372
000000-11:00:52,51.662240,-0.776380,8394
000000-11:01:21,51.665320,-0.764580,8411
000000-11:01:52,51.668730,-0.752040,8443
000000-11:02:21,51.671830,-0.740230,8466
000000-11:02:52,51.675140,-0.727610,8504
000000-11:03:21,51.678300,-0.715830,8504
000000-11:03:52,51.681710,-0.703150,8515
000000-11:04:21,51.684810,-0.691460,8540
000000-11:04:52,51.688200,-0.678880,8553
000000-11:05:21,51.691320,-0.667080,8569
000000-11:05:52,51.694700,-0.654350,8579
000000-11:06:21,51.697860,-0.642480,8589
000000-11:06:52,51.701240,-0.629810,8596
000000-11:07:21,51.704390,-0.617870,8607
000000-11:07:52,51.707680,-0.605370,8616
000000-11:08:21,51.710920,-0.593330,8604
000000-11:08:52,51.714280,-0.580550,8592
000000-11:09:21,51.717500,-0.568790,8577
000000-11:09:52,51.720830,-0.556020,8592
000000-11:10:22,51.724160,-0.543770,8590
000000-11:10:51,51.727380,-0.531950,8580
000000-11:11:21,51.730680,-0.519700,8575
000000-11:11:52,51.734140,-0.507030,8567
000000-11:12:21,51.737300,-0.495230,8560
000000-11:12:52,51.740790,-0.482530,8554
000000-11:13:21,51.744000,-0.470700,8559
000000-11:13:52,51.747480,-0.458110,8553
000000-11:14:21,51.750760,-0.446300,8548
000000-11:14:52,51.754290,-0.433650,8548
000000-11:15:21,51.757590,-0.421740,8545
000000-11:15:52,51.761130,-0.408990,8549
000000-11:16:21,51.764460,-0.396990,8546
000000-11:16:52,51.768010,-0.384180,8555
000000-11:17:21,51.771380,-0.372180,8564
000000-11:17:52,51.774960,-0.359340,8569
000000-11:18:21,51.778280,-0.347330,8576
000000-11:18:52,51.781920,-0.334390,8587
000000-11:19:21,51.785270,-0.322300,8592
000000-11:19:52,51.788890,-0.309320,8593
000000-11:20:21,51.792290,-0.297160,8598
000000-11:20:52,51.795970,-0.284240,8600
000000-11:21:21,51.799370,-0.272100,8606
000000-11:21:52,51.803020,-0.259130,8596
000000-11:22:21,51.806420,-0.247080,8599
000000-11:22:52,51.810090,-0.234110,8610
000000-11:23:21,51.813520,-0.222070,8614
000000-11:23:52,51.817220,-0.209150,8616
000000-11:24:21,51.820620,-0.197030,8614
000000-11:24:52,51.824360,-0.184160,8619
000000-11:25:21,51.827810,-0.172050,8622
000000-11:25:52,51.831510,-0.159170,8619
000000-11:26:21,51.835000,-0.146990,8624
000000-11:26:52,51.838700,-0.133950,8617
000000-11:27:21,51.842160,-0.121810,8627
000000-11:27:52,51.845870,-0.108860,8623
000000-11:28:21,51.849330,-0.096730,8630
000000-11:28:52,51.853030,-0.083740,8635
000000-11:29:21,51.856500,-0.071640,8639
000000-11:29:52,51.860200,-0.058660,8639
000000-11:30:21,51.863640,-0.046570,8641
000000-11:30:52,51.867330,-0.033550,8644
000000-11:31:22,51.870880,-0.020970,8641
000000-11:31:51,51.874310,-0.008830,8660
000000-11:32:21,51.877840,0.003760,8648
000000-11:32:52,51.881460,0.016780,8642
000000-11:33:22,51.884880,0.029470,8632
000000-11:33:51,51.888240,0.041760,8619
000000-11:34:21,51.891640,0.054470,8615
000000-11:34:52,51.895130,0.067570,8614
000000-11:35:22,51.898600,0.080500,8607
000000-11:35:51,51.901800,0.092810,8620
000000-11:36:21,51.905230,0.105610,8622
000000-11:36:52,51.908700,0.118780,8625
000000-11:37:22,51.912090,0.131600,8632
000000-11:37:51,51.915380,0.143960,8640
000000-11:38:21,51.918740,0.156810,8641
000000-11:38:52,51.922250,0.170090,8636
000000-11:39:22,51.925640,0.182890,8629
000000-11:39:51,51.928910,0.195310,8623
000000-11:40:22,51.932420,0.208530,8633
000000-11:40:51,51.935740,0.221010,8626
000000-11:41:21,51.939170,0.233860,8617
000000-11:41:52,51.942710,0.247190,8617
000000-11:42:22,51.946180,0.260090,8616
000000-11:42:51,51.949530,0.272520,8605
000000-11:43:21,51.953030,0.285390,8608
000000-11:43:52,51.956590,0.298570,8609
000000-11:44:22,51.960090,0.311290,8618
000000-11:44:51,51.963550,0.323530,8616
000000-11:45:21,51.967080,0.336210,8627
000000-11:45:52,51.970770,0.349220,8623
000000-11:46:22,51.974360,0.361800,8626
000000-11:46:51,51.977850,0.373970,8638
000000-11:47:21,51.981460,0.386560,8643
000000-11:47:52,51.985200,0.399570,8641
000000-11:48:22,51.988790,0.412160,8654
000000-11:48:51,51.992340,0.424270,8650
000000-11:49:21,51.995980,0.436770,8652
000000-11:49:52,51.999680,0.449730,8651
000000-11:50:22,52.003250,0.462220,8650
000000-11:50:51,52.006720,0.474340,8656
000000-11:51:21,52.010300,0.486800,8651
000000-11:51:52,52.013900,0.499750,8666
000000-11:52:22,52.017480,0.512250,8656
000000-11:52:51,52.020880,0.524300,8647
000000-11:53:21,52.024390,0.536820,8639
000000-11:53:52,52.028030,0.549650,8631
000000-11:54:22,52.031530,0.562060,8639
000000-11:54:51,52.034920,0.574140,8639
000000-11:55:21,52.038560,0.586400,8617
000000-11:55:52,52.042070,0.599580,8638
000000-11:56:22,52.045650,0.611990,8644
000000-11:56:51,52.049200,0.623860,8614
000000-11:57:21,52.052730,0.636480,8647
000000-11:57:52,52.056380,0.649330,8650
000000-11:58:22,52.059990,0.661810,8641
000000-11:58:51,52.063430,0.673860,8648
000000-11:59:21,52.067020,0.686260,8640
000000-11:59:52,52.070700,0.699170,8652
000000-12:00:22,52.074290,0.711580,8646
000000-12:00:51,52.077750,0.723650,8650
000000-12:01:21,52.081340,0.736190,8662
000000-12:01:52,52.085040,0.749170,8655
000000-12:02:22,52.088610,0.761770,8659
000000-12:02:51,52.092110,0.773930,8660
000000-12:03:21,52.095740,0.786690,8670
000000-12:03:52,52.099480,0.799650,8650
000000-12:04:22,52.103040,0.812320,8653
000000-12:04:51,52.106530,0.824520,8650
000000-12:05:21,52.110200,0.837220,8631
000000-12:05:52,52.113970,0.850390,8640
000000-12:06:22,52.117590,0.863000,8635
000000-12:06:51,52.121080,0.875280,8638
000000-12:07:22,52.124780,0.888310,8624
000000-12:07:51,52.128270,0.900600,8645
000000-12:08:22,52.132070,0.913700,8639
000000-12:08:51,52.135540,0.926050,8640
000000-12:09:21,52.139170,0.938690,8641
000000-12:09:52,52.142940,0.951800,8642
000000-12:10:22,52.146530,0.964660,8645
000000-12:10:51,52.150020,0.976960,8638
000000-12:11:21,52.153600,0.989710,8633
000000-12:11:52,52.157390,1.002820,8614
000000-12:12:22,52.160960,1.015540,8617
000000-12:12:51,52.164440,1.027920,8621
000000-12:13:21,52.168040,1.040470,8599
000000-12:13:52,52.171760,1.053580,8617
000000-12:14:22,52.175450,1.066240,8619
000000-12:14:51,52.178980,1.078460,8624
000000-12:15:21,52.182560,1.091130,8634
000000-12:15:52,52.186320,1.104270,8638
000000-12:16:22,52.189980,1.117040,8634
000000-12:16:51,52.193440,1.129320,8655
000000-12:17:21,52.197070,1.142130,8652
000000-12:17:52,52.200770,1.155270,8650
000000-12:18:22,52.204370,1.168010,8662
000000-12:18:51,52.207930,1.180430,8654
000000-12:19:21,52.211570,1.193210,8646
000000-12:19:52,52.215260,1.206330,8637
000000-12:20:22,52.218940,1.219040,8634
000000-12:20:51,52.222540,1.231350,8630
000000-12:21:21,52.226240,1.244060,8620
000000-12:21:52,52.230050,1.257180,8623
000000-12:22:22,52.233790,1.269840,8628
000000-12:22:51,52.237390,1.282170,8625
000000-12:23:21,52.240970,1.294940,8634
000000-12:23:52,52.244630,1.308140,8634
000000-12:24:22,52.248220,1.321010,8639
000000-12:24:51,52.251600,1.333360,8641
000000-12:25:21,52.255090,1.346210,8640
000000-12:25:52,52.258660,1.359440,8634
000000-12:26:22,52.262170,1.372270,8644
000000-12:26:51,52.265560,1.384720,8653
000000-12:27:21,52.269080,1.397550,8666
000000-12:27:52,52.272640,1.410870,8659
000000-12:28:22,52.276150,1.423760,8660
000000-12:28:51,52.279570,1.436100,8652
000000-12:29:21,52.283120,1.448970,8643
000000-12:29:52,52.286750,1.462120,8643
000000-12:30:22,52.290310,1.474910,8643
000000-12:30:51,52.293740,1.487220,8646
000000-12:31:21,52.297400,1.499940,8658
000000-12:31:52,52.301120,1.513030,8641
000000-12:32:22,52.304760,1.525940,8652
000000-12:32:51,52.308080,1.538260,8652
000000-12:33:22,52.311840,1.551510,8654
000000-12:33:51,52.315310,1.563840,8647
000000-12:34:21,52.318940,1.576470,8639
000000-12:34:52,52.322620,1.589530,8639
000000-12:35:22,52.326190,1.602090,8620
000000-12:35:51,52.329690,1.614290,8620
000000-12:36:21,52.333260,1.626950,8617
000000-12:36:52,52.336980,1.640030,8622
000000-12:37:22,52.340590,1.652710,8628
000000-12:37:51,52.344090,1.664980,8618
000000-12:38:21,52.347670,1.677770,8631
000000-12:38:52,52.351430,1.690860,8639
000000-12:39:22,52.354990,1.703670,8644
000000-12:39:51,52.358450,1.716060,8662
000000-12:40:21,52.362080,1.728990,8660
000000-12:40:52,52.365810,1.742330,8663
000000-12:41:22,52.369430,1.755290,8659
000000-12:41:51,52.372890,1.767750,8649
000000-12:42:22,52.376680,1.781290,8638
000000-12:42:51,52.380240,1.793810,8639
000000-12:43:21,52.383910,1.806750,8641
000000-12:43:52,52.387700,1.820120,8630
000000-12:44:22,52.391350,1.833140,8629
000000-12:44:51,52.394910,1.845780,8611
000000-12:45:21,52.398600,1.858810,8602
000000-12:45:52,52.402350,1.872570,8610
000000-12:46:22,52.406100,1.885920,8613
000000-12:46:51,52.409670,1.898900,8623
000000-12:47:22,52.413430,1.912810,8616
000000-12:47:51,52.417120,1.925870,8594
000000-12:48:21,52.420860,1.939410,8587
000000-12:48:52,52.424700,1.953270,8582
000000-12:49:22,52.428430,1.966610,8571
000000-12:49:51,52.432080,1.979320,8557
000000-12:50:21,52.435780,1.992380,8546
000000-12:50:52,52.439650,2.005780,8532
000000-12:51:22,52.443400,2.018660,8528
000000-12:51:51,52.446930,2.031160,8517
000000-12:52:21,52.450710,2.043980,8529
000000-12:52:52,52.454630,2.057410,8521
000000-12:53:22,52.458330,2.070320,8525
000000-12:53:51,52.461980,2.082820,8528
000000-12:54:21,52.465720,2.095790,8530
000000-12:54:52,52.469750,2.108980,8549
000000-12:55:22,52.473240,2.122170,8533
000000-12:55:51,52.476690,2.134630,8522
000000-12:56:21,52.480350,2.147520,8529
000000-12:56:52,52.484160,2.160840,8546
000000-12:57:22,52.487840,2.173710,8562
000000-12:57:51,52.491400,2.186320,8566
000000-12:58:21,52.495070,2.199300,8585
000000-12:58:52,52.498830,2.212750,8588
000000-12:59:22,52.502530,2.225740,8603
000000-12:59:51,52.506040,2.238350,8601
000000-13:00:21,52.509730,2.251450,8598
000000-13:00:52,52.513560,2.265150,8582
000000-13:01:22,52.517180,2.278010,8595
000000-13:01:51,52.520730,2.290700,8585
000000-13:02:21,52.524410,2.303740,8587
000000-13:02:52,52.528210,2.317170,8588
000000-13:03:22,52.531890,2.330170,8594
000000-13:03:51,52.535390,2.342620,8588
000000-13:04:22,52.539210,2.355970,8591
000000-13:04:51,52.542740,2.368470,8592
000000-13:05:21,52.546310,2.381310,8607
000000-13:05:52,52.550100,2.394570,8616
000000-13:06:22,52.553690,2.407400,8623
000000-13:06:51,52.557220,2.419910,8619
000000-13:07:21,52.560840,2.432790,8624
000000-13:07:52,52.564840,2.446090,8636
000000-13:08:22,52.568610,2.458890,8623
000000-13:08:51,52.572280,2.471460,8625
000000-13:09:22,52.576340,2.484720,8619
000000-13:09:51,52.580060,2.497110,8610
000000-13:10:21,52.583970,2.509950,8613
000000-13:10:52,52.587960,2.523340,8589
000000-13:11:22,52.591820,2.536260,8584
000000-13:11:51,52.595580,2.548700,8586
000000-13:12:21,52.599450,2.561680,8585
000000-13:12:52,52.603420,2.575150,8583
000000-13:13:22,52.607300,2.588190,8580
000000-13:13:51,52.611020,2.600770,8600
000000-13:14:21,52.614960,2.613890,8601
000000-13:14:52,52.618940,2.627440,8605
000000-13:15:22,52.622840,2.640530,8613
000000-13:15:51,52.626550,2.653170,8607
000000-13:16:21,52.630430,2.666330,8615
000000-13:16:52,52.634430,2.679900,8632
000000-13:17:22,52.638120,2.692950,8599
000000-13:17:51,52.641940,2.705980,8624
000000-13:18:21,52.645740,2.719210,8598
000000-13:18:52,52.649650,2.733010,8587
000000-13:19:22,52.653400,2.746280,8561
000000-13:19:51,52.657160,2.759510,8590
000000-13:20:21,52.660870,2.772830,8591
000000-13:20:52,52.664720,2.786760,8591
000000-13:21:22,52.668470,2.800220,8592
000000-13:21:51,52.672160,2.813290,8586
000000-13:22:21,52.675850,2.826780,8596
000000-13:22:52,52.679740,2.840710,8613
000000-13:23:22,52.683450,2.854220,8616
000000-13:23:51,52.687080,2.867250,8607
000000-13:24:21,52.690880,2.880820,8630
000000-13:24:52,52.694680,2.894730,8621
000000-13:25:22,52.698430,2.908340,8681
000000-13:25:51,52.701900,2.921500,8624
000000-13:26:21,52.705620,2.935110,8634
000000-13:26:52,52.709440,2.949260,8634
000000-13:27:22,52.713170,2.962900,8619
000000-13:27:51,52.716740,2.976130,8600
000000-13:28:21,52.720460,2.989760,8579
000000-13:28:52,52.724370,3.003870,8580
000000-13:29:22,52.728130,3.017520,8574
000000-13:29:51,52.731710,3.030700,8584
000000-13:30:21,52.735500,3.044420,8590
000000-13:30:52,52.739390,3.058560,8600
000000-13:31:22,52.743070,3.072020,8584
000000-13:31:51,52.746770,3.085370,8609
000000-13:32:21,52.750460,3.099060,8611
000000-13:32:52,52.754300,3.113190,8604
000000-13:33:22,52.758060,3.126780,8617
000000-13:33:51,52.761650,3.140070,8606
000000-13:34:21,52.765370,3.153820,8612
000000-13:34:52,52.769170,3.168110,8619
000000-13:35:22,52.772850,3.182000,8626
000000-13:35:51,52.776460,3.195500,8633
000000-13:36:21,52.780140,3.209280,8614
000000-13:36:52,52.783950,3.223630,8607
000000-13:37:22,52.787610,3.237600,8600
000000-13:37:51,52.791190,3.250950,8584
000000-13:38:21,52.794870,3.264780,8569
000000-13:38:52,52.798690,3.278930,8554
000000-13:39:22,52.802380,3.292830,8548
000000-13:39:51,52.806020,3.306190,8567
000000-13:40:21,52.809690,3.320070,8554
000000-13:40:52,52.813570,3.334340,8547
