time,latitude,longitude,altitude
000000-13:29:21,53.238450,-0.425750,570
000000-13:30:21,53.246970,-0.413410,566
000000-13:31:21,53.255460,-0.401180,576
000000-13:32:21,53.263870,-0.389400,555
000000-13:33:21,53.272220,-0.378700,534
000000-13:34:21,53.281100,-0.368020,557
000000-13:35:21,53.289580,-0.356090,522
000000-13:36:21,53.297700,-0.344120,525
000000-13:37:21,53.306550,-0.332660,532
000000-13:38:21,53.315210,-0.321870,529
000000-13:39:21,53.323940,-0.311480,499
000000-13:40:21,53.333140,-0.302560,457
000000-13:41:21,53.342520,-0.294420,498
000000-13:42:21,53.351350,-0.285580,482
000000-13:43:21,53.359870,-0.276290,422
000000-13:44:21,53.368080,-0.266470,337
000000-13:45:21,53.375350,-0.258170,248
000000-13:46:21,53.381630,-0.251330,278
000000-13:47:21,53.389010,-0.244960,315
000000-13:48:21,53.396000,-0.237940,376
000000-13:49:21,53.402960,-0.230040,421
000000-13:50:21,53.410020,-0.222020,459
000000-13:51:21,53.418330,-0.213110,550
000000-13:52:21,53.426910,-0.203270,537
000000-13:53:21,53.435160,-0.194390,563
000000-13:54:21,53.443920,-0.184080,653
000000-13:55:21,53.452990,-0.172830,660
000000-13:56:21,53.461640,-0.162130,650
000000-13:57:21,53.470110,-0.151140,600
000000-13:58:21,53.478070,-0.140420,601
000000-13:59:21,53.485980,-0.129420,605
000000-14:00:21,53.493460,-0.119000,546
000000-14:01:21,53.501090,-0.109090,551
000000-14:02:21,53.509140,-0.098110,595
000000-14:03:21,53.518140,-0.086330,633
000000-14:04:21,53.527010,-0.074820,628
000000-14:05:21,53.535480,-0.063240,598
000000-14:06:21,53.544200,-0.051230,585
000000-14:07:21,53.552730,-0.039200,535
000000-14:08:21,53.560700,-0.028260,478
000000-14:09:21,53.567980,-0.018170,416
000000-14:10:21,53.574880,-0.008380,364
000000-14:11:21,53.581820,0.001780,336
000000-14:12:21,53.589300,0.012400,380
000000-14:13:21,53.596960,0.022510,329
000000-14:14:21,53.603940,0.031630,243
