time,latitude,longitude,altitude
170228-08:43:40,51.467928,-2.534277,577
170228-08:43:41,51.467925,-2.534262,577
170228-08:43:41,51.467923,-2.534247,577
170228-08:43:41,51.467916,-2.534201,577
170228-08:43:41,51.467907,-2.534140,578
170228-08:43:41,51.467921,-2.534231,577
170228-08:43:41,51.467911,-2.534170,578
170228-08:43:41,51.467914,-2.534186,577
170228-08:43:41,51.467919,-2.534216,577
170228-08:43:41,51.467909,-2.534155,578
170228-08:43:41,51.467905,-2.534125,578
170228-08:43:42,51.467900,-2.534094,578
170228-08:43:42,51.467893,-2.534048,578
170228-08:43:42,51.467891,-2.534033,578
170228-08:43:42,51.467886,-2.534003,579
170228-08:43:42,51.467884,-2.533987,579
170228-08:43:42,51.467889,-2.534018,579
170228-08:43:42,51.467895,-2.534064,578
170228-08:43:42,51.467882,-2.533972,579
170228-08:43:42,51.467898,-2.534079,578
170228-08:43:43,51.467877,-2.533941,579
170228-08:43:43,51.467862,-2.533834,580
170228-08:43:43,51.467864,-2.533849,580
170228-08:43:43,51.467871,-2.533895,579
170228-08:43:43,51.467869,-2.533880,579
170228-08:43:43,51.467860,-2.533819,580
170228-08:43:43,51.467866,-2.533864,579
170228-08:43:44,51.467857,-2.533803,580
170228-08:43:44,51.467844,-2.533711,580
170228-08:43:44,51.467846,-2.533727,580
170228-08:43:44,51.467841,-2.533696,580
170228-08:43:44,51.467848,-2.533742,580
170228-08:43:44,51.467837,-2.533666,581
170228-08:43:44,51.467839,-2.533681,581
170228-08:43:44,51.467853,-2.533773,580
170228-08:43:44,51.467851,-2.533757,580
170228-08:43:45,51.467835,-2.533650,581
170228-08:43:45,51.467821,-2.533559,581
170228-08:43:45,51.467819,-2.533543,581
170228-08:43:45,51.467815,-2.533513,582
170228-08:43:45,51.467833,-2.533635,581
170228-08:43:45,51.467826,-2.533589,581
170228-08:43:45,51.467817,-2.533528,582
170228-08:43:45,51.467828,-2.533605,581
170228-08:43:45,51.467824,-2.533574,581
170228-08:43:46,51.467812,-2.533497,582
170228-08:43:46,51.467810,-2.533482,582
170228-08:43:46,51.467803,-2.533436,582
170228-08:43:46,51.467794,-2.533374,582
170228-08:43:46,51.467808,-2.533466,582
170228-08:43:46,51.467796,-2.533390,582
170228-08:43:46,51.467792,-2.533359,583
170228-08:43:46,51.467799,-2.533405,582
170228-08:43:46,51.467801,-2.533420,582
170228-08:43:47,51.467789,-2.533343,583
170228-08:43:47,51.467771,-2.533220,583
170228-08:43:47,51.467782,-2.533297,583
170228-08:43:47,51.467785,-2.533313,583
170228-08:43:47,51.467787,-2.533328,583
170228-08:43:47,51.467778,-2.533266,583
170228-08:43:47,51.467769,-2.533205,584
170228-08:43:48,51.467767,-2.533189,584
170228-08:43:48,51.467758,-2.533127,584
170228-08:43:48,51.467760,-2.533143,584
170228-08:43:48,51.467762,-2.533158,584
170228-08:43:48,51.467765,-2.533174,584
170228-08:43:49,51.467745,-2.533035,585
170228-08:43:49,51.467740,-2.533004,585
170228-08:43:49,51.467731,-2.532942,585
170228-08:43:49,51.467738,-2.532989,585
170228-08:43:49,51.467727,-2.532911,585
170228-08:43:49,51.467734,-2.532958,585
170228-08:43:49,51.467736,-2.532973,585
170228-08:43:49,51.467742,-2.533019,585
170228-08:43:49,51.467725,-2.532896,586
170228-08:43:50,51.467723,-2.532880,586
170228-08:43:50,51.467716,-2.532834,586
170228-08:43:50,51.467709,-2.532787,586
170228-08:43:50,51.467707,-2.532771,586
170228-08:43:50,51.467705,-2.532756,586
170228-08:43:50,51.467714,-2.532818,586
170228-08:43:50,51.467712,-2.532802,586
170228-08:43:50,51.467718,-2.532849,586
170228-08:43:51,51.467700,-2.532725,587
170228-08:43:51,51.467698,-2.532709,587
170228-08:43:51,51.467680,-2.532586,587
170228-08:43:51,51.467682,-2.532601,587
170228-08:43:51,51.467686,-2.532632,587
170228-08:43:51,51.467689,-2.532647,587
170228-08:43:51,51.467696,-2.532694,587
170228-08:43:51,51.467691,-2.532663,587
170228-08:43:51,51.467684,-2.532616,587
170228-08:43:52,51.467675,-2.532554,588
170228-08:43:52,51.467672,-2.532539,588
170228-08:43:52,51.467663,-2.532477,588
170228-08:43:52,51.467668,-2.532508,588
170228-08:43:52,51.467666,-2.532492,588
170228-08:43:52,51.467656,-2.532430,588
170228-08:43:52,51.467670,-2.532523,588
170228-08:43:52,51.467661,-2.532461,588
170228-08:43:52,51.467658,-2.532446,588
170228-08:43:53,51.467654,-2.532414,589
170228-08:43:53,51.467640,-2.532321,589
170228-08:43:53,51.467633,-2.532274,590
170228-08:43:53,51.467642,-2.532337,589
170228-08:43:53,51.467635,-2.532290,589
170228-08:43:53,51.467637,-2.532305,589
170228-08:43:53,51.467647,-2.532368,589
170228-08:43:53,51.467644,-2.532352,589
170228-08:43:53,51.467649,-2.532383,589
170228-08:43:54,51.467630,-2.532258,590
170228-08:43:54,51.467616,-2.532164,590
170228-08:43:54,51.467623,-2.532211,590
170228-08:43:54,51.467619,-2.532180,590
170228-08:43:54,51.467609,-2.532117,591
170228-08:43:54,51.467621,-2.532196,590
170228-08:43:54,51.467614,-2.532149,590
170228-08:43:54,51.467626,-2.532227,590
170228-08:43:54,51.467611,-2.532133,590
170228-08:43:55,51.467607,-2.532102,591
170228-08:43:55,51.467597,-2.532039,591
170228-08:43:55,51.467602,-2.532070,591
170228-08:43:55,51.467584,-2.531960,591
170228-08:43:55,51.467586,-2.531976,591
170228-08:43:55,51.467599,-2.532054,591
170228-08:43:55,51.467589,-2.531992,591
170228-08:43:55,51.467594,-2.532023,591
170228-08:43:55,51.467591,-2.532007,591
170228-08:43:56,51.467582,-2.531944,592
170228-08:43:56,51.467564,-2.531819,592
170228-08:43:56,51.467579,-2.531929,592
170228-08:43:56,51.467566,-2.531834,592
170228-08:43:56,51.467568,-2.531850,592
170228-08:43:56,51.467570,-2.531866,592
170228-08:43:56,51.467573,-2.531882,592
170228-08:43:56,51.467575,-2.531897,592
170228-08:43:57,51.467559,-2.531787,593
170228-08:43:57,51.467543,-2.531676,593
170228-08:43:57,51.467541,-2.531660,594
170228-08:43:57,51.467548,-2.531708,593
170228-08:43:57,51.467557,-2.531771,593
170228-08:43:57,51.467539,-2.531645,594
170228-08:43:57,51.467550,-2.531724,593
170228-08:43:57,51.467555,-2.531755,593
170228-08:43:57,51.467546,-2.531692,593
170228-08:43:58,51.467536,-2.531629,594
170228-08:43:58,51.467532,-2.531597,594
170228-08:43:58,51.467516,-2.531486,595
170228-08:43:58,51.467521,-2.531517,594
170228-08:43:58,51.467534,-2.531613,594
170228-08:43:58,51.467525,-2.531549,594
170228-08:43:58,51.467527,-2.531565,594
170228-08:43:58,51.467523,-2.531533,594
170228-08:43:58,51.467518,-2.531501,595
170228-08:43:59,51.467514,-2.531470,595
170228-08:43:59,51.467509,-2.531438,595
170228-08:43:59,51.467493,-2.531326,596
170228-08:43:59,51.467502,-2.531390,595
170228-08:43:59,51.467512,-2.531454,595
170228-08:43:59,51.467497,-2.531358,595
170228-08:43:59,51.467500,-2.531374,595
170228-08:43:59,51.467495,-2.531342,596
170228-08:44:00,51.467490,-2.531311,596
170228-08:44:00,51.467476,-2.531215,596
170228-08:44:00,51.467483,-2.531263,596
170228-08:44:00,51.467471,-2.531183,597
170228-08:44:00,51.467488,-2.531295,596
170228-08:44:00,51.467473,-2.531199,596
170228-08:44:00,51.467486,-2.531279,596
170228-08:44:00,51.467481,-2.531247,596
170228-08:44:01,51.467457,-2.531087,597
170228-08:44:01,51.467447,-2.531024,598
170228-08:44:01,51.467450,-2.531040,597
170228-08:44:02,51.467428,-2.530896,598
170228-08:44:02,51.467423,-2.530865,599
170228-08:44:02,51.467421,-2.530849,599
170228-08:44:03,51.467418,-2.530833,599
170228-08:44:03,51.467406,-2.530754,599
170228-08:44:04,51.467395,-2.530674,600
170228-08:44:06,51.467333,-2.530260,602
170228-08:44:07,51.467307,-2.530084,603
170228-08:44:07,51.467302,-2.530052,603
170228-08:44:07,51.467305,-2.530068,603
170228-08:44:08,51.467290,-2.529972,604
170228-08:44:08,51.467286,-2.529941,604
170228-08:44:08,51.467281,-2.529909,604
170228-08:44:09,51.467259,-2.529765,605
170228-08:44:09,51.467254,-2.529733,605
170228-08:44:09,51.467261,-2.529781,605
170228-08:44:09,51.467264,-2.529797,605
170228-08:44:09,51.467271,-2.529845,604
170228-08:44:09,51.467274,-2.529861,604
170228-08:44:09,51.467257,-2.529749,605
170228-08:44:09,51.467269,-2.529829,604
170228-08:44:10,51.467252,-2.529717,605
170228-08:44:10,51.467247,-2.529685,605
170228-08:44:10,51.467249,-2.529701,605
170228-08:44:10,51.467235,-2.529605,606
170228-08:44:10,51.467238,-2.529621,605
170228-08:44:10,51.467245,-2.529669,605
170228-08:44:10,51.467233,-2.529590,606
170228-08:44:10,51.467230,-2.529574,606
170228-08:44:11,51.467228,-2.529558,606
170228-08:44:11,51.467225,-2.529542,606
170228-08:44:11,51.467208,-2.529431,606
170228-08:44:11,51.467215,-2.529478,606
170228-08:44:11,51.467213,-2.529463,606
170228-08:44:11,51.467206,-2.529415,607
170228-08:44:11,51.467220,-2.529510,606
170228-08:44:11,51.467223,-2.529526,606
170228-08:44:12,51.467203,-2.529399,607
170228-08:44:12,51.467186,-2.529288,607
170228-08:44:12,51.467188,-2.529304,607
170228-08:44:12,51.467196,-2.529352,607
170228-08:44:12,51.467191,-2.529320,607
170228-08:44:12,51.467181,-2.529256,607
170228-08:44:12,51.467193,-2.529336,607
170228-08:44:12,51.467201,-2.529383,607
170228-08:44:12,51.467198,-2.529367,607
170228-08:44:13,51.467178,-2.529240,607
170228-08:44:13,51.467176,-2.529224,607
170228-08:44:13,51.467166,-2.529161,608
170228-08:44:13,51.467163,-2.529145,608
170228-08:44:13,51.467168,-2.529177,608
170228-08:44:13,51.467171,-2.529193,608
170228-08:44:13,51.467173,-2.529209,608
170228-08:44:13,51.467161,-2.529129,608
170228-08:44:14,51.467151,-2.529066,608
170228-08:44:14,51.467146,-2.529034,609
170228-08:44:15,51.467114,-2.528828,610
170228-08:44:16,51.467088,-2.528669,611
170228-08:44:17,51.467065,-2.528526,612
170228-08:44:17,51.467076,-2.528590,611
170228-08:44:18,51.467040,-2.528367,612
170228-08:44:18,51.467038,-2.528351,613
170228-08:44:18,51.467050,-2.528431,612
170228-08:44:18,51.467048,-2.528415,612
170228-08:44:19,51.467008,-2.528160,614
170228-08:44:19,51.467017,-2.528224,613
170228-08:44:19,51.467010,-2.528176,614
170228-08:44:21,51.466968,-2.527904,615
170228-08:44:21,51.466965,-2.527888,615
170228-08:44:25,51.466864,-2.527244,619
170228-08:44:25,51.466867,-2.527260,619
170228-08:44:25,51.466869,-2.527276,619
170228-08:44:25,51.466857,-2.527195,619
170228-08:44:25,51.466862,-2.527227,619
170228-08:44:26,51.466846,-2.527131,620
170228-08:44:26,51.466834,-2.527050,620
170228-08:44:26,51.466849,-2.527147,620
170228-08:44:26,51.466851,-2.527163,620
170228-08:44:27,51.466826,-2.527001,620
170228-08:44:27,51.466818,-2.526953,621
170228-08:44:27,51.466823,-2.526985,621
170228-08:44:27,51.466821,-2.526969,621
170228-08:44:28,51.466798,-2.526823,622
170228-08:44:28,51.466795,-2.526807,622
170228-08:44:28,51.466785,-2.526742,622
170228-08:44:28,51.466783,-2.526726,622
170228-08:44:28,51.466790,-2.526774,622
170228-08:44:28,51.466778,-2.526693,622
170228-08:44:28,51.466788,-2.526758,622
170228-08:44:28,51.466780,-2.526709,622
170228-08:44:29,51.466775,-2.526677,622
170228-08:44:29,51.466772,-2.526661,622
170228-08:44:29,51.466768,-2.526628,623
170228-08:44:29,51.466765,-2.526612,623
170228-08:44:29,51.466752,-2.526531,623
170228-08:44:29,51.466760,-2.526580,623
170228-08:44:29,51.466762,-2.526596,623
170228-08:44:29,51.466757,-2.526563,623
170228-08:44:29,51.466755,-2.526547,623
170228-08:44:30,51.466750,-2.526515,623
170228-08:44:30,51.466747,-2.526498,623
170228-08:44:30,51.466729,-2.526385,624
170228-08:44:30,51.466742,-2.526466,624
170228-08:44:30,51.466739,-2.526450,624
170228-08:44:30,51.466734,-2.526417,624
170228-08:44:30,51.466745,-2.526482,623
170228-08:44:30,51.466732,-2.526401,624
170228-08:44:30,51.466727,-2.526368,624
170228-08:44:31,51.466724,-2.526352,624
170228-08:44:31,51.466714,-2.526287,625
170228-08:44:31,51.466722,-2.526336,624
170228-08:44:31,51.466701,-2.526206,625
170228-08:44:31,51.466717,-2.526303,625
170228-08:44:31,51.466711,-2.526271,625
170228-08:44:31,51.466709,-2.526255,625
170228-08:44:31,51.466704,-2.526222,625
170228-08:44:31,51.466719,-2.526320,624
170228-08:44:32,51.466698,-2.526189,625
170228-08:44:32,51.466691,-2.526140,626
170228-08:44:32,51.466685,-2.526108,626
170228-08:44:32,51.466683,-2.526092,626
170228-08:44:32,51.466678,-2.526059,626
170228-08:44:32,51.466681,-2.526075,626
170228-08:44:32,51.466688,-2.526124,626
170228-08:44:32,51.466693,-2.526157,625
170228-08:44:32,51.466696,-2.526173,625
170228-08:44:33,51.466673,-2.526026,626
170228-08:44:33,51.466667,-2.525993,626
170228-08:44:33,51.466659,-2.525944,627
170228-08:44:33,51.466670,-2.526010,626
170228-08:44:33,51.466662,-2.525961,627
170228-08:44:33,51.466652,-2.525895,627
170228-08:44:33,51.466665,-2.525977,626
170228-08:44:33,51.466654,-2.525912,627
170228-08:44:33,51.466657,-2.525928,627
170228-08:44:34,51.466644,-2.525846,627
170228-08:44:34,51.466634,-2.525780,628
170228-08:44:34,51.466641,-2.525829,627
170228-08:44:34,51.466636,-2.525797,628
170228-08:44:34,51.466631,-2.525764,628
170228-08:44:34,51.466626,-2.525731,628
170228-08:44:34,51.466639,-2.525813,627
170228-08:44:34,51.466628,-2.525747,628
170228-08:44:34,51.466623,-2.525715,628
170228-08:44:35,51.466618,-2.525682,628
170228-08:44:35,51.466603,-2.525583,629
170228-08:44:35,51.466613,-2.525649,628
170228-08:44:35,51.466597,-2.525550,629
170228-08:44:35,51.466600,-2.525567,629
170228-08:44:35,51.466616,-2.525665,628
170228-08:44:35,51.466605,-2.525600,629
170228-08:44:35,51.466608,-2.525616,629
170228-08:44:35,51.466611,-2.525633,629
170228-08:44:36,51.466595,-2.525534,629
170228-08:44:36,51.466577,-2.525419,630
170228-08:44:36,51.466572,-2.525386,630
170228-08:44:36,51.466590,-2.525501,629
170228-08:44:36,51.466585,-2.525468,629
170228-08:44:36,51.466579,-2.525435,630
170228-08:44:36,51.466582,-2.525452,630
170228-08:44:36,51.466574,-2.525402,630
170228-08:44:36,51.466587,-2.525485,629
170228-08:44:37,51.466569,-2.525369,630
170228-08:44:37,51.466546,-2.525221,631
170228-08:44:37,51.466551,-2.525254,631
170228-08:44:37,51.466559,-2.525304,630
170228-08:44:37,51.466548,-2.525238,631
170228-08:44:37,51.466554,-2.525271,631
170228-08:44:37,51.466566,-2.525353,630
170228-08:44:37,51.466556,-2.525287,631
170228-08:44:37,51.466564,-2.525336,630
170228-08:44:38,51.466543,-2.525205,631
170228-08:44:38,51.466530,-2.525123,631
170228-08:44:38,51.466535,-2.525156,631
170228-08:44:38,51.466523,-2.525073,632
170228-08:44:38,51.466520,-2.525057,632
170228-08:44:38,51.466541,-2.525188,631
170228-08:44:38,51.466528,-2.525106,632
170228-08:44:38,51.466538,-2.525172,631
170228-08:44:38,51.466525,-2.525090,632
170228-08:44:39,51.466517,-2.525040,632
170228-08:44:39,51.466499,-2.524925,633
170228-08:44:39,51.466512,-2.525007,632
170228-08:44:39,51.466494,-2.524892,633
170228-08:44:39,51.466510,-2.524991,632
170228-08:44:39,51.466497,-2.524908,633
170228-08:44:39,51.466507,-2.524974,632
170228-08:44:39,51.466502,-2.524941,633
170228-08:44:39,51.466515,-2.525024,632
170228-08:44:40,51.466491,-2.524875,633
170228-08:44:40,51.466484,-2.524825,633
170228-08:44:40,51.466471,-2.524743,634
170228-08:44:40,51.466486,-2.524842,633
170228-08:44:40,51.466489,-2.524859,633
170228-08:44:40,51.466481,-2.524809,633
170228-08:44:40,51.466473,-2.524760,634
170228-08:44:40,51.466476,-2.524776,633
170228-08:44:40,51.466468,-2.524726,634
170228-08:44:41,51.466466,-2.524710,634
170228-08:44:41,51.466463,-2.524693,634
170228-08:44:41,51.466461,-2.524677,634
170228-08:44:41,51.466456,-2.524644,634
170228-08:44:41,51.466453,-2.524627,634
170228-08:44:41,51.466448,-2.524594,634
170228-08:44:41,51.466445,-2.524578,635
170228-08:44:41,51.466458,-2.524660,634
170228-08:44:41,51.466443,-2.524561,635
170228-08:44:42,51.466440,-2.524545,635
170228-08:44:42,51.466427,-2.524462,635
170228-08:44:42,51.466417,-2.524396,636
170228-08:44:42,51.466432,-2.524495,635
170228-08:44:42,51.466420,-2.524412,635
170228-08:44:42,51.466430,-2.524478,635
170228-08:44:42,51.466422,-2.524429,635
170228-08:44:42,51.466437,-2.524528,635
170228-08:44:42,51.466435,-2.524512,635
170228-08:44:43,51.466414,-2.524379,636
170228-08:44:43,51.466397,-2.524263,636
170228-08:44:43,51.466392,-2.524230,636
170228-08:44:43,51.466407,-2.524329,636
170228-08:44:43,51.466399,-2.524280,636
170228-08:44:43,51.466402,-2.524296,636
170228-08:44:43,51.466412,-2.524363,636
170228-08:44:43,51.466409,-2.524346,636
170228-08:44:43,51.466404,-2.524313,636
170228-08:44:44,51.466389,-2.524214,637
170228-08:44:44,51.466376,-2.524131,637
170228-08:44:44,51.466379,-2.524147,637
170228-08:44:44,51.466368,-2.524081,637
170228-08:44:44,51.466366,-2.524064,637
170228-08:44:44,51.466371,-2.524097,637
170228-08:44:44,51.466384,-2.524180,637
170228-08:44:44,51.466374,-2.524114,637
170228-08:44:45,51.466361,-2.524030,638
170228-08:44:45,51.466358,-2.524014,638
170228-08:44:45,51.466340,-2.523897,638
170228-08:44:45,51.466343,-2.523914,638
170228-08:44:45,51.466348,-2.523947,638
170228-08:44:45,51.466350,-2.523964,638
170228-08:44:45,51.466353,-2.523980,638
170228-08:44:45,51.466345,-2.523931,638
170228-08:44:46,51.466338,-2.523881,638
170228-08:44:46,51.466335,-2.523864,639
170228-08:44:46,51.466325,-2.523798,639
170228-08:44:50,51.466219,-2.523116,643
170228-08:44:50,51.466224,-2.523150,642
170228-08:44:50,51.466226,-2.523166,642
170228-08:44:50,51.466229,-2.523183,642
170228-08:44:51,51.466208,-2.523050,643
170228-08:44:51,51.466192,-2.522950,644
170228-08:44:51,51.466187,-2.522917,644
170228-08:44:51,51.466200,-2.523000,643
170228-08:44:51,51.466190,-2.522933,644
170228-08:44:51,51.466195,-2.522966,643
170228-08:44:51,51.466203,-2.523016,643
170228-08:44:51,51.466198,-2.522983,643
170228-08:44:52,51.466179,-2.522867,644
170228-08:44:52,51.466177,-2.522850,644
170228-08:44:52,51.466172,-2.522816,644
170228-08:44:52,51.466161,-2.522750,645
170228-08:44:52,51.466158,-2.522733,645
170228-08:44:52,51.466174,-2.522833,644
170228-08:44:52,51.466164,-2.522766,645
170228-08:44:52,51.466166,-2.522783,644
170228-08:44:52,51.466169,-2.522800,644
170228-08:44:53,51.466156,-2.522716,645
170228-08:44:53,51.466137,-2.522599,645
170228-08:44:53,51.466140,-2.522616,645
170228-08:44:53,51.466143,-2.522633,645
170228-08:44:53,51.466148,-2.522666,645
170228-08:44:53,51.466145,-2.522650,645
170228-08:44:53,51.466135,-2.522583,646
170228-08:44:54,51.466114,-2.522449,646
170228-08:44:54,51.466127,-2.522533,646
170228-08:44:54,51.466122,-2.522499,646
170228-08:44:54,51.466116,-2.522466,646
170228-08:45:19,51.465408,-2.518141,669
170228-08:45:20,51.465405,-2.518123,669
170228-08:45:20,51.465402,-2.518106,669
170228-08:45:20,51.465378,-2.517969,670
170228-08:45:20,51.465381,-2.517986,670
170228-08:45:20,51.465399,-2.518089,669
170228-08:45:20,51.465393,-2.518055,669
170228-08:45:20,51.465390,-2.518038,669
170228-08:45:20,51.465396,-2.518072,669
170228-08:45:21,51.465375,-2.517952,670
170228-08:45:21,51.465351,-2.517814,670
