time,latitude,longitude,altitude
000000-14:01:31,51.094870,-3.462600,9253
000000-14:02:01,51.092030,-3.467920,9263
000000-14:02:31,51.089110,-3.473270,9278
000000-14:03:01,51.086220,-3.478700,9277
000000-14:03:31,51.083300,-3.484070,9291
000000-14:04:01,51.080380,-3.489480,9299
000000-14:04:31,51.077460,-3.494920,9292
000000-14:05:01,51.074590,-3.500330,9287
000000-14:05:31,51.071730,-3.505770,9274
000000-14:06:01,51.068870,-3.511180,9264
000000-14:06:31,51.066010,-3.516650,9258
000000-14:07:01,51.063190,-3.522100,9242
000000-14:07:31,51.060330,-3.527600,9225
000000-14:08:01,51.057410,-3.533130,9216
000000-14:08:31,51.054560,-3.538660,9191
000000-14:09:01,51.051650,-3.544260,9173
000000-14:09:31,51.048840,-3.549870,9174
000000-14:10:01,51.046060,-3.555560,9136
000000-14:10:31,51.043300,-3.561230,9120
000000-14:11:01,51.040600,-3.566880,9107
000000-14:11:31,51.037940,-3.572490,9083
000000-14:12:01,51.035400,-3.578170,9061
000000-14:12:31,51.032830,-3.583860,9040
000000-14:13:01,51.030210,-3.589540,9001
000000-14:13:31,51.027810,-3.595150,8989
000000-14:14:01,51.025340,-3.600830,8982
000000-14:14:31,51.022890,-3.606580,8958
000000-14:15:01,51.020550,-3.612310,8942
000000-14:15:31,51.018150,-3.618090,8908
000000-14:16:01,51.015760,-3.623830,8883
000000-14:16:31,51.013470,-3.629500,8879
000000-14:17:01,51.011070,-3.635160,8847
000000-14:17:31,51.008490,-3.640930,8766
000000-14:18:01,51.006370,-3.646490,8779
000000-14:18:31,51.004090,-3.651990,8770
000000-14:19:01,51.001670,-3.657640,8736
000000-14:19:31,50.999230,-3.663210,8703
000000-14:20:01,50.996810,-3.668730,8677
000000-14:20:31,50.994370,-3.674060,8654
000000-14:21:01,50.992050,-3.679390,8635
000000-14:21:31,50.989590,-3.684730,8594
000000-14:22:01,50.987400,-3.689970,8581
000000-14:22:31,50.984920,-3.695370,8539
000000-14:23:01,50.982660,-3.700650,8521
000000-14:23:31,50.980360,-3.705840,8495
000000-14:24:01,50.977860,-3.711010,8465
000000-14:24:31,50.975390,-3.716140,8447
000000-14:25:01,50.972700,-3.721270,8406
000000-14:25:31,50.970270,-3.726420,8398
000000-14:26:01,50.967800,-3.731720,8369
000000-14:26:31,50.965410,-3.737030,8350
000000-14:27:01,50.963090,-3.742440,8336
000000-14:27:31,50.960730,-3.747870,8296
000000-14:28:01,50.958570,-3.753220,8295
000000-14:28:31,50.956220,-3.758590,8255
000000-14:29:01,50.954010,-3.763950,8243
000000-14:29:31,50.951790,-3.769220,8223
000000-14:30:01,50.949500,-3.774520,8184
000000-14:30:31,50.947380,-3.779710,8173
000000-14:31:01,50.945250,-3.784930,8153
000000-14:31:31,50.943090,-3.790120,8117
000000-14:32:01,50.940990,-3.795420,8086
000000-14:32:31,50.938880,-3.800760,8051
000000-14:33:01,50.936930,-3.806010,8036
000000-14:33:31,50.934840,-3.811200,8008
000000-14:34:01,50.932790,-3.816220,7984
000000-14:34:31,50.930470,-3.821120,7941
000000-14:35:01,50.928280,-3.825920,7912
000000-14:35:31,50.926110,-3.830820,7890
000000-14:36:01,50.923870,-3.835640,7845
000000-14:36:31,50.921710,-3.840510,7832
000000-14:37:01,50.919490,-3.845330,7813
000000-14:37:31,50.917080,-3.850070,7775
000000-14:38:01,50.914840,-3.854810,7759
000000-14:38:31,50.912660,-3.859730,7746
000000-14:39:01,50.910420,-3.864770,7704
000000-14:39:31,50.908190,-3.869820,7676
000000-14:40:01,50.905990,-3.874790,7640
000000-14:40:31,50.903940,-3.879860,7622
000000-14:41:01,50.901840,-3.884840,7594
000000-14:41:31,50.899740,-3.889850,7557
000000-14:42:01,50.897740,-3.894870,7530
000000-14:42:31,50.895900,-3.899870,7497
000000-14:43:01,50.894090,-3.904960,7463
000000-14:43:31,50.892380,-3.910080,7423
000000-14:44:01,50.890750,-3.915290,7368
000000-14:44:31,50.889180,-3.920250,7345
000000-14:45:01,50.887570,-3.925130,7327
000000-14:45:31,50.885890,-3.929970,7282
000000-14:46:01,50.884130,-3.934590,7225
000000-14:46:31,50.882470,-3.939190,7208
000000-14:47:01,50.880690,-3.943970,7167
000000-14:47:31,50.878900,-3.948530,7135
000000-14:48:01,50.877050,-3.953080,7102
000000-14:48:31,50.875210,-3.957460,7087
000000-14:49:01,50.873260,-3.961770,7039
000000-14:49:31,50.871400,-3.966090,7002
000000-14:50:01,50.869540,-3.970370,6976
000000-14:50:31,50.867700,-3.974690,6948
000000-14:51:01,50.865840,-3.979100,6908
000000-14:51:31,50.863920,-3.983490,6887
000000-14:52:01,50.861940,-3.987810,6854
000000-14:52:31,50.860000,-3.992120,6824
000000-14:53:01,50.858030,-3.996380,6797
000000-14:53:31,50.856100,-4.000620,6761
000000-14:54:01,50.854130,-4.004880,6741
000000-14:54:31,50.852270,-4.009150,6720
000000-14:55:01,50.850310,-4.013400,6687
000000-14:55:31,50.848470,-4.017680,6666
000000-14:56:01,50.846580,-4.022060,6634
000000-14:56:31,50.844720,-4.026390,6611
000000-14:57:01,50.842750,-4.030660,6578
000000-14:57:31,50.840870,-4.034950,6552
000000-14:58:01,50.838950,-4.039090,6540
000000-14:58:31,50.837160,-4.043000,6509
000000-14:59:01,50.835440,-4.046810,6485
000000-14:59:31,50.833830,-4.050660,6455
000000-15:00:01,50.832350,-4.054440,6431
000000-15:00:31,50.830880,-4.058250,6406
000000-15:01:01,50.829570,-4.062290,6371
000000-15:01:31,50.828360,-4.066310,6341
000000-15:02:01,50.827170,-4.070310,6319
000000-15:02:31,50.825990,-4.074290,6289
000000-15:03:01,50.824820,-4.078260,6259
000000-15:03:31,50.823660,-4.082180,6226
000000-15:04:01,50.822300,-4.086040,6189
000000-15:04:31,50.821010,-4.089830,6177
000000-15:05:01,50.819630,-4.093710,6140
000000-15:05:31,50.818210,-4.097560,6107
000000-15:06:01,50.816880,-4.101330,6079
000000-15:06:31,50.815400,-4.105100,6048
000000-15:07:01,50.813880,-4.108870,6007
000000-15:07:31,50.812360,-4.112700,5985
000000-15:08:01,50.810940,-4.116420,5956
000000-15:08:31,50.809440,-4.119960,5933
000000-15:09:01,50.807910,-4.123520,5903
000000-15:09:31,50.806520,-4.126970,5876
000000-15:10:01,50.805080,-4.130400,5842
000000-15:10:31,50.803670,-4.133630,5822
000000-15:11:01,50.802180,-4.136940,5787
000000-15:11:31,50.800680,-4.139980,5765
000000-15:12:01,50.799000,-4.142980,5736
000000-15:12:31,50.797280,-4.146040,5707
000000-15:13:01,50.795570,-4.149210,5669
000000-15:13:31,50.793860,-4.152460,5653
000000-15:14:01,50.792170,-4.155700,5629
000000-15:14:31,50.790430,-4.159000,5604
000000-15:15:01,50.788640,-4.162290,5573
000000-15:15:31,50.786880,-4.165490,5551
000000-15:16:01,50.785070,-4.168750,5519
000000-15:16:31,50.783360,-4.172020,5502
000000-15:17:01,50.781760,-4.175340,5482
000000-15:17:31,50.780050,-4.178710,5452
000000-15:18:01,50.778400,-4.182000,5437
000000-15:18:31,50.776670,-4.185270,5404
000000-15:19:01,50.774920,-4.188680,5376
000000-15:19:31,50.773240,-4.192100,5340
000000-15:20:01,50.771620,-4.195520,5316
000000-15:20:31,50.769970,-4.198980,5287
000000-15:21:01,50.768290,-4.202230,5257
000000-15:21:31,50.766530,-4.205290,5238
000000-15:22:01,50.764860,-4.208390,5188
000000-15:22:31,50.763200,-4.211540,5169
000000-15:23:01,50.761580,-4.214800,5126
000000-15:23:31,50.760060,-4.217910,5117
000000-15:24:01,50.758570,-4.221170,5094
000000-15:24:31,50.757190,-4.224570,5071
000000-15:25:01,50.755700,-4.227870,5034
000000-15:25:31,50.754240,-4.231140,5008
000000-15:26:01,50.752610,-4.234270,4975
000000-15:26:31,50.750880,-4.237460,4953
000000-15:27:01,50.749080,-4.240800,4935
000000-15:27:31,50.747390,-4.244090,4899
000000-15:28:01,50.745750,-4.247470,4871
000000-15:28:31,50.744090,-4.250940,4834
000000-15:29:01,50.742470,-4.254310,4813
000000-15:29:31,50.740810,-4.257550,4766
000000-15:30:01,50.739010,-4.260780,4748
000000-15:30:31,50.737180,-4.263980,4714
000000-15:31:01,50.735300,-4.267300,4687
000000-15:31:31,50.733470,-4.270490,4663
000000-15:32:01,50.731640,-4.273750,4641
000000-15:32:31,50.729790,-4.276890,4618
000000-15:33:01,50.727800,-4.279920,4594
000000-15:33:31,50.725800,-4.282960,4563
000000-15:34:01,50.723780,-4.286030,4537
000000-15:34:31,50.721740,-4.289200,4522
000000-15:35:01,50.719660,-4.292220,4482
000000-15:35:31,50.717730,-4.295330,4460
000000-15:36:01,50.715850,-4.298460,4429
000000-15:36:31,50.714090,-4.301500,4401
000000-15:37:01,50.712290,-4.304600,4360
000000-15:37:31,50.710580,-4.307690,4322
000000-15:38:01,50.708880,-4.310830,4294
000000-15:38:31,50.707270,-4.313900,4262
000000-15:39:01,50.705570,-4.317040,4230
000000-15:39:31,50.703820,-4.320210,4204
000000-15:40:01,50.702090,-4.323410,4191
000000-15:40:31,50.700390,-4.326670,4168
000000-15:41:01,50.698640,-4.329920,4151
000000-15:41:31,50.696920,-4.333200,4125
000000-15:42:01,50.695200,-4.336420,4112
000000-15:42:31,50.693510,-4.339590,4091
000000-15:43:01,50.691910,-4.342730,4059
000000-15:43:31,50.690420,-4.345680,4039
000000-15:44:01,50.688950,-4.348670,4011
000000-15:44:31,50.687520,-4.351610,3976
000000-15:45:01,50.686120,-4.354410,3948
000000-15:45:31,50.684750,-4.357300,3934
000000-15:46:01,50.683350,-4.360240,3909
000000-15:46:31,50.681910,-4.363230,3881
000000-15:47:01,50.680580,-4.366050,3851
000000-15:47:31,50.679300,-4.369160,3833
000000-15:48:01,50.678180,-4.372190,3802
000000-15:48:31,50.676950,-4.375060,3780
000000-15:49:01,50.675570,-4.377580,3753
000000-15:49:31,50.674090,-4.379940,3726
000000-15:50:01,50.672560,-4.382150,3695
000000-15:50:31,50.671090,-4.384190,3672
000000-15:51:01,50.669580,-4.386340,3648
000000-15:51:31,50.668110,-4.388500,3616
000000-15:52:01,50.666690,-4.390690,3589
000000-15:52:31,50.665240,-4.392950,3554
000000-15:53:01,50.663840,-4.395180,3522
000000-15:53:31,50.662610,-4.397570,3499
000000-15:54:01,50.661310,-4.400020,3460
000000-15:54:31,50.660070,-4.402650,3436
000000-15:55:01,50.658900,-4.405190,3407
000000-15:55:31,50.657810,-4.407750,3379
000000-15:56:01,50.656660,-4.410360,3339
000000-15:56:31,50.655550,-4.413080,3328
000000-15:57:01,50.654350,-4.415660,3284
000000-15:57:31,50.653200,-4.418290,3257
000000-15:58:01,50.651990,-4.420990,3230
000000-15:58:31,50.650750,-4.423830,3217
000000-15:59:01,50.649390,-4.426650,3188
000000-15:59:31,50.647980,-4.429220,3162
000000-16:00:01,50.646510,-4.431640,3149
000000-16:00:31,50.645270,-4.434010,3138
000000-16:01:01,50.644130,-4.436350,3129
000000-16:01:31,50.642920,-4.438440,3091
000000-16:02:01,50.641930,-4.441070,3108
000000-16:02:31,50.641000,-4.443150,3072
000000-16:03:01,50.640150,-4.445350,3053
000000-16:03:31,50.639290,-4.447300,3025
000000-16:04:01,50.638440,-4.449080,2994
000000-16:04:31,50.637830,-4.450860,2958
000000-16:05:01,50.637040,-4.452310,2918
000000-16:05:31,50.636080,-4.453680,2880
000000-16:06:01,50.635030,-4.454970,2839
000000-16:06:31,50.633930,-4.456410,2822
000000-16:07:01,50.632630,-4.458070,2793
000000-16:07:31,50.631400,-4.459950,2766
000000-16:08:01,50.630220,-4.462170,2743
000000-16:08:31,50.629100,-4.464820,2732
000000-16:09:01,50.628130,-4.467620,2721
000000-16:09:31,50.627180,-4.470320,2698
000000-16:10:01,50.626210,-4.472950,2680
000000-16:10:31,50.625280,-4.475470,2658
000000-16:11:01,50.624340,-4.477830,2633
000000-16:11:31,50.623360,-4.480120,2617
000000-16:12:01,50.622390,-4.481990,2574
000000-16:12:31,50.621340,-4.483980,2550
000000-16:13:01,50.620180,-4.485850,2515
000000-16:13:31,50.619000,-4.487780,2486
000000-16:14:01,50.617830,-4.490020,2459
000000-16:14:31,50.616640,-4.492000,2422
000000-16:15:01,50.615500,-4.493860,2396
000000-16:15:31,50.614370,-4.495670,2356
000000-16:16:01,50.613190,-4.497820,2334
000000-16:16:31,50.612130,-4.499960,2299
000000-16:17:01,50.611120,-4.502230,2258
000000-16:17:31,50.610100,-4.504590,2231
000000-16:18:01,50.609090,-4.507030,2212
000000-16:18:31,50.608190,-4.509520,2181
000000-16:19:01,50.607310,-4.512070,2153
000000-16:19:31,50.606500,-4.514760,2137
000000-16:20:01,50.605800,-4.517410,2112
000000-16:20:31,50.605020,-4.520180,2094
000000-16:21:01,50.604180,-4.522750,2073
000000-16:21:31,50.603270,-4.525240,2050
000000-16:22:01,50.602360,-4.527770,2035
000000-16:22:31,50.601430,-4.530200,2005
000000-16:23:01,50.600470,-4.532450,1978
000000-16:23:31,50.599490,-4.534700,1949
000000-16:24:01,50.598500,-4.536770,1910
000000-16:24:31,50.597430,-4.538660,1871
000000-16:25:01,50.596420,-4.540490,1837
000000-16:25:31,50.595220,-4.542370,1796
000000-16:26:01,50.594050,-4.544310,1763
000000-16:26:31,50.592720,-4.546260,1724
000000-16:27:01,50.591390,-4.548210,1688
000000-16:27:31,50.589830,-4.550110,1656
000000-16:28:01,50.588320,-4.551900,1633
000000-16:28:31,50.586830,-4.553790,1605
000000-16:29:01,50.585400,-4.555830,1576
000000-16:29:31,50.584000,-4.557930,1542
000000-16:30:01,50.582650,-4.560260,1500
000000-16:30:31,50.581350,-4.562760,1460
000000-16:31:01,50.580090,-4.565440,1417
000000-16:31:31,50.578760,-4.567970,1395
000000-16:32:01,50.577420,-4.570460,1369
000000-16:32:31,50.576000,-4.572840,1345
000000-16:33:01,50.574690,-4.575130,1324
000000-16:33:31,50.573490,-4.577480,1304
000000-16:34:01,50.572480,-4.579760,1263
000000-16:34:31,50.571570,-4.581290,1241
000000-16:35:01,50.570720,-4.582810,1210
000000-16:35:31,50.570210,-4.583900,1163
000000-16:36:31,50.569790,-4.585850,1082
000000-16:37:31,50.569630,-4.586660,1015
000000-16:38:31,50.569730,-4.587300,999
000000-16:39:31,50.570170,-4.588480,1009
000000-16:40:31,50.570740,-4.589540,1009
000000-16:41:31,50.570720,-4.591100,975
000000-16:42:31,50.570270,-4.592700,956
000000-16:43:31,50.569830,-4.594030,934
000000-16:44:31,50.569480,-4.595660,864
000000-16:45:31,50.568960,-4.597380,899
000000-16:46:31,50.568010,-4.599510,839
000000-16:48:31,50.568770,-4.602760,806
000000-16:50:31,50.566400,-4.605290,639
000000-16:51:31,50.564300,-4.606940,557
