time,latitude,longitude,altitude
151011-17:33:00,51.295940,-2.848040,2681
151011-17:34:00,51.293820,-2.848550,2714
151011-17:35:00,51.292290,-2.849380,2740
151011-17:36:00,51.291000,-2.850250,2760
151011-17:37:00,51.289860,-2.850780,2786
151011-17:38:00,51.289000,-2.850720,2808
151011-17:39:00,51.288270,-2.850230,2837
151011-17:40:00,51.287510,-2.849390,2865
151011-17:41:00,51.286760,-2.848310,2895
151011-17:42:00,51.286070,-2.847020,2925
151011-17:43:00,51.285110,-2.845490,2958
151011-17:44:00,51.283940,-2.844080,2993
151011-17:45:00,51.282550,-2.842780,3035
151011-17:46:00,51.280980,-2.841650,3049
151011-17:47:00,51.279230,-2.840680,3086
151011-17:48:00,51.277100,-2.840060,3089
151011-17:49:00,51.274930,-2.839210,3136
151011-17:50:00,51.272520,-2.838530,3165
151011-17:51:00,51.270130,-2.837700,3188
151011-17:52:00,51.267610,-2.837020,3209
151011-17:53:00,51.265300,-2.836530,3238
151011-17:54:00,51.263350,-2.836030,3279
151011-17:55:00,51.261640,-2.835660,3311
151011-17:56:00,51.260090,-2.835960,3349
151011-17:57:00,51.258650,-2.836580,3388
151011-17:58:00,51.257270,-2.837320,3419
151011-17:59:00,51.255900,-2.837790,3453
151011-18:00:00,51.254300,-2.837940,3489
151011-18:01:00,51.252630,-2.837760,3513
151011-18:02:00,51.250920,-2.837280,3543
151011-18:03:00,51.249210,-2.836870,3574
151011-18:04:00,51.247590,-2.836340,3593
151011-18:05:00,51.245870,-2.835880,3623
151011-18:06:00,51.244170,-2.835450,3647
151011-18:07:00,51.242420,-2.835000,3686
151011-18:08:00,51.240690,-2.834450,3724
151011-18:09:00,51.238900,-2.833870,3761
151011-18:10:00,51.237270,-2.833230,3788
151011-18:11:00,51.235750,-2.832550,3820
151011-18:12:00,51.234420,-2.831760,3849
151011-18:13:00,51.233190,-2.830970,3876
151011-18:14:00,51.232130,-2.830030,3905
151011-18:15:00,51.231320,-2.829130,3953
151011-18:16:00,51.230760,-2.828370,3989
151011-18:17:00,51.230500,-2.827560,4021
151011-18:18:00,51.230230,-2.826380,4059
151011-18:19:00,51.230150,-2.824930,4086
151011-18:20:00,51.229910,-2.823310,4122
151011-18:21:00,51.229790,-2.821550,4150
151011-18:22:00,51.229460,-2.820040,4190
151011-18:23:00,51.228960,-2.818810,4223
151011-18:24:00,51.228220,-2.817610,4245
151011-18:25:00,51.227500,-2.816820,4272
151011-18:26:00,51.227000,-2.816420,4299
151011-18:27:00,51.226560,-2.815880,4333
151011-18:28:00,51.226250,-2.814640,4366
151011-18:29:00,51.225950,-2.813100,4410
151011-18:30:00,51.225950,-2.811280,4446
151011-18:31:00,51.226000,-2.809400,4491
151011-18:32:00,51.226150,-2.807330,4540
151011-18:33:00,51.226430,-2.804770,4601
151011-18:34:00,51.226820,-2.802150,4686
151011-18:35:00,51.227280,-2.799660,4759
151011-18:36:00,51.227630,-2.797660,4822
151011-18:37:00,51.227940,-2.795850,4878
151011-18:38:00,51.228090,-2.794110,4915
151011-18:39:00,51.228240,-2.792610,4944
151011-18:40:00,51.228230,-2.791250,4992
151011-18:41:00,51.228080,-2.789600,5049
151011-18:42:00,51.228020,-2.787310,5074
151011-18:43:00,51.227770,-2.785270,5067
151011-18:44:00,51.227700,-2.783170,5046
151011-18:45:00,51.227620,-2.781160,5019
151011-18:46:00,51.227570,-2.779280,5017
151011-18:47:00,51.227290,-2.777080,5002
151011-18:48:00,51.227430,-2.775420,4977
151011-18:49:00,51.227630,-2.773440,4958
151011-18:50:00,51.228130,-2.771390,4932
151011-18:51:00,51.228490,-2.769360,4950
151011-18:52:00,51.228590,-2.767410,4952
151011-18:53:00,51.228990,-2.766180,4944
151011-18:54:00,51.229370,-2.765110,4940
151011-18:55:00,51.229870,-2.763690,4958
151011-18:56:00,51.230180,-2.762360,4996
151011-18:57:00,51.230290,-2.761140,5029
151011-18:58:00,51.230640,-2.759520,5085
151011-18:59:00,51.230850,-2.758170,5135
151011-19:00:00,51.231220,-2.756880,5163
151011-19:01:00,51.231580,-2.755800,5216
151011-19:02:00,51.231570,-2.754740,5290
151011-19:03:00,51.231760,-2.753440,5364
151011-19:04:00,51.231410,-2.751850,5453
151011-19:05:00,51.231310,-2.749580,5492
151011-19:06:00,51.231110,-2.747040,5478
151011-19:07:00,51.230830,-2.745150,5430
151011-19:08:00,51.230300,-2.742930,5424
151011-19:09:00,51.229690,-2.740590,5436
151011-19:10:00,51.229230,-2.738180,5459
151011-19:11:00,51.229030,-2.736160,5444
151011-19:12:00,51.228680,-2.733970,5451
151011-19:13:00,51.228280,-2.731630,5434
151011-19:14:00,51.227940,-2.729190,5402
151011-19:15:00,51.227760,-2.726470,5388
151011-19:16:00,51.227730,-2.723720,5359
151011-19:17:00,51.227980,-2.721340,5345
151011-19:18:00,51.228520,-2.719660,5302
151011-19:19:00,51.228950,-2.718210,5250
151011-19:20:00,51.229440,-2.716520,5189
151011-19:21:00,51.229690,-2.714670,5196
151011-19:22:00,51.230150,-2.713000,5222
151011-19:23:00,51.230490,-2.711750,5261
151011-19:24:00,51.231150,-2.709880,5287
151011-19:25:00,51.231530,-2.708150,5269
151011-19:26:00,51.232020,-2.706060,5215
151011-19:27:00,51.232630,-2.703680,5169
151011-19:28:00,51.233280,-2.701330,5171
151011-19:29:00,51.233710,-2.699440,5173
151011-19:30:00,51.234210,-2.697210,5176
151011-19:31:00,51.234660,-2.694930,5196
151011-19:32:00,51.235300,-2.692970,5247
151011-19:33:00,51.235910,-2.691020,5307
151011-19:34:00,51.236400,-2.688970,5332
151011-19:35:00,51.236630,-2.686950,5357
151011-19:36:00,51.236760,-2.685200,5391
151011-19:37:00,51.237080,-2.683200,5425
151011-19:38:00,51.237290,-2.681360,5426
151011-19:39:00,51.237810,-2.679180,5442
151011-19:40:00,51.238420,-2.677200,5423
151011-19:41:00,51.239120,-2.675180,5466
151011-19:42:00,51.239630,-2.673250,5476
151011-19:43:00,51.240080,-2.671410,5476
151011-19:44:00,51.240490,-2.669900,5479
151011-19:45:00,51.241070,-2.668260,5485
151011-19:46:00,51.241540,-2.666750,5478
151011-19:47:00,51.241760,-2.664740,5451
151011-19:48:00,51.241510,-2.662540,5380
151011-19:49:00,51.241190,-2.660230,5292
151011-19:50:00,51.241070,-2.658050,5250
151011-19:51:00,51.241050,-2.656080,5194
151011-19:52:00,51.241160,-2.654290,5179
151011-19:53:00,51.241100,-2.652740,5171
151011-19:54:00,51.241220,-2.651070,5184
151011-19:55:00,51.241350,-2.649520,5181
151011-19:56:00,51.241200,-2.647930,5161
151011-19:57:00,51.241190,-2.646680,5133
151011-19:58:00,51.241140,-2.645400,5069
151011-19:59:00,51.241090,-2.643700,5039
151011-20:00:00,51.240950,-2.642270,4968
151011-20:01:00,51.240810,-2.640820,4932
151011-20:02:00,51.240550,-2.638940,4922
151011-20:03:00,51.240280,-2.637290,4926
151011-20:04:00,51.239930,-2.635630,4931
151011-20:05:00,51.239530,-2.634020,4945
151011-20:06:00,51.239090,-2.632180,4959
151011-20:07:00,51.238710,-2.630360,4973
151011-20:08:00,51.238380,-2.628450,4996
151011-20:09:00,51.238000,-2.626550,4994
151011-20:10:00,51.237680,-2.625020,4981
151011-20:11:00,51.237550,-2.623380,4983
151011-20:12:00,51.237600,-2.621710,4973
151011-20:13:00,51.237680,-2.619850,4971
151011-20:14:00,51.237580,-2.618080,4969
151011-20:15:00,51.237520,-2.616220,4963
151011-20:16:00,51.237400,-2.614410,4962
151011-20:17:00,51.237340,-2.612580,4963
151011-20:18:00,51.237280,-2.610850,4973
151011-20:19:00,51.237230,-2.609060,4982
151011-20:20:00,51.237180,-2.607350,4990
151011-20:21:00,51.237110,-2.605840,4997
151011-20:22:00,51.237040,-2.604230,4995
151011-20:23:00,51.236990,-2.602470,4986
151011-20:24:00,51.236890,-2.600760,4984
151011-20:25:00,51.236860,-2.599090,4968
151011-20:26:00,51.236850,-2.597210,4960
151011-20:27:00,51.236770,-2.595470,4932
151011-20:28:00,51.236710,-2.593870,4899
151011-20:29:00,51.236690,-2.592140,4872
151011-20:30:00,51.236650,-2.590470,4843
151011-20:31:00,51.236710,-2.588730,4809
151011-20:32:00,51.236670,-2.587100,4755
151011-20:33:00,51.236500,-2.585460,4722
151011-20:34:00,51.236400,-2.583710,4685
151011-20:35:00,51.236340,-2.581870,4661
151011-20:38:00,51.236600,-2.576620,4586
151011-20:39:00,51.236920,-2.574980,4567
151011-20:40:00,51.237170,-2.573610,4534
151011-20:41:00,51.237240,-2.572720,4507
151011-20:42:00,51.237290,-2.571910,4502
151011-20:43:00,51.236980,-2.570710,4480
151011-20:44:00,51.236520,-2.569430,4453
151011-20:45:00,51.235940,-2.567930,4414
151011-20:46:00,51.235260,-2.566580,4380
151011-20:47:00,51.234550,-2.565200,4345
151011-20:48:00,51.233660,-2.563580,4314
151011-20:49:00,51.232720,-2.562020,4282
151011-20:50:00,51.231940,-2.560590,4247
151011-20:51:00,51.231320,-2.559200,4231
151011-20:52:00,51.230940,-2.557980,4206
151011-20:53:00,51.230630,-2.556760,4192
151011-20:54:00,51.230490,-2.555680,4166
151011-20:55:00,51.230500,-2.554630,4136
151011-20:56:00,51.230480,-2.553870,4098
151011-20:57:00,51.230200,-2.553140,4061
151011-20:58:00,51.229710,-2.552470,4019
151011-20:59:00,51.229300,-2.551520,3985
151011-21:00:00,51.228820,-2.550400,3955
151011-21:01:00,51.228060,-2.549220,3928
151011-21:02:00,51.227230,-2.548030,3910
151011-21:03:00,51.226330,-2.547020,3892
151011-21:04:00,51.225220,-2.545820,3876
151011-21:05:00,51.224120,-2.544670,3859
151011-21:06:00,51.223030,-2.543540,3835
151011-21:07:00,51.221980,-2.542310,3813
151011-21:08:00,51.220990,-2.541190,3785
151011-21:09:00,51.220080,-2.540370,3735
151011-21:10:00,51.219430,-2.539760,3704
151011-21:11:00,51.218640,-2.539200,3677
151011-21:12:00,51.217880,-2.538820,3674
151011-21:13:00,51.217080,-2.538400,3673
151011-21:14:00,51.216160,-2.538010,3671
151011-21:15:00,51.215270,-2.537420,3671
151011-21:16:00,51.214340,-2.536740,3671
151011-21:17:00,51.213310,-2.536040,3664
151011-21:18:00,51.212200,-2.535490,3679
151011-21:19:00,51.211140,-2.535010,3683
151011-21:20:00,51.210280,-2.534100,3672
151011-21:21:00,51.209330,-2.533170,3652
151011-21:22:00,51.208380,-2.532210,3643
151011-21:23:00,51.207450,-2.531400,3635
151011-21:24:00,51.206420,-2.530620,3633
151011-21:25:00,51.205380,-2.529850,3638
151011-21:26:00,51.204430,-2.529070,3642
151011-21:27:00,51.203430,-2.528280,3653
151011-21:28:00,51.202510,-2.527420,3666
151011-21:29:00,51.201600,-2.526540,3686
151011-21:30:00,51.200710,-2.525640,3706
151011-21:31:00,51.199720,-2.524680,3735
151011-21:32:00,51.198720,-2.523730,3760
151011-21:33:00,51.197750,-2.522730,3804
151011-21:34:00,51.196780,-2.521700,3833
151011-21:35:00,51.195830,-2.520660,3861
151011-21:36:00,51.194910,-2.519540,3895
151011-21:37:00,51.193990,-2.518360,3921
151011-21:38:00,51.193140,-2.517170,3942
151011-21:39:00,51.192070,-2.516000,3973
151011-21:40:00,51.190950,-2.514970,4001
151011-21:41:00,51.189700,-2.514110,4028
151011-21:42:00,51.188390,-2.513320,4051
151011-21:43:00,51.187230,-2.512500,4076
151011-21:44:00,51.186110,-2.511690,4094
151011-21:45:00,51.185000,-2.510970,4099
151011-21:46:00,51.183930,-2.510280,4115
151011-21:47:00,51.182910,-2.509530,4130
151011-21:48:00,51.182080,-2.508820,4152
151011-21:49:00,51.181560,-2.507880,4177
151011-21:50:00,51.181240,-2.506710,4187
151011-21:51:00,51.181010,-2.505390,4196
151011-21:52:00,51.180610,-2.504240,4178
151011-21:53:00,51.180090,-2.503100,4156
151011-21:54:00,51.179020,-2.502010,4119
151011-21:55:00,51.177730,-2.500790,4080
151011-21:56:00,51.176330,-2.499740,4037
151011-21:57:00,51.175220,-2.498530,4001
151011-21:58:00,51.174310,-2.497340,3948
151011-21:59:00,51.173460,-2.496320,3914
151011-22:00:00,51.172640,-2.495260,3853
151011-22:01:00,51.171740,-2.494040,3769
151011-22:02:00,51.170810,-2.492590,3650
151011-22:03:00,51.169240,-2.491490,3584
151011-22:04:00,51.167600,-2.490980,3564
151011-22:05:00,51.165890,-2.491080,3539
151011-22:06:00,51.164070,-2.491670,3496
151011-22:07:00,51.162510,-2.492670,3449
151011-22:08:00,51.160750,-2.494220,3403
151011-22:09:00,51.158370,-2.496190,3359
151011-22:10:00,51.155460,-2.498270,3321
151011-22:11:00,51.152410,-2.500370,3285
151011-22:12:00,51.149220,-2.502360,3243
151011-22:13:00,51.146100,-2.504450,3201
151011-22:14:00,51.142820,-2.506830,3129
151011-22:15:00,51.139360,-2.509450,3062
151011-22:16:00,51.135650,-2.512390,3007
151011-22:17:00,51.131990,-2.515530,2976
151011-22:18:00,51.128340,-2.518700,2938
151011-22:19:00,51.124760,-2.521800,2905
151011-22:20:00,51.121260,-2.524900,2878
151011-22:21:00,51.117670,-2.527680,2856
151011-22:22:00,51.113920,-2.530020,2858
151011-22:23:00,51.109980,-2.531870,2837
151011-22:24:00,51.105410,-2.533400,2775
151011-22:25:00,51.100330,-2.534820,2699
151011-22:26:00,51.095100,-2.535930,2638
151011-22:27:00,51.090140,-2.537260,2615
151011-22:28:00,51.085580,-2.538610,2616
151011-22:29:00,51.081150,-2.539900,2596
151011-22:30:00,51.077110,-2.541130,2580
151011-22:31:00,51.073450,-2.542290,2555
151011-22:32:00,51.069760,-2.543420,2506
151011-22:33:00,51.066080,-2.544560,2457
151011-22:34:00,51.062310,-2.545700,2393
151011-22:35:00,51.058380,-2.546930,2331
151011-22:36:00,51.054400,-2.548070,2296
151011-22:37:00,51.050270,-2.548980,2256
151011-22:38:00,51.046010,-2.549720,2252
151011-22:39:00,51.041470,-2.550610,2226
151011-22:40:00,51.036900,-2.551610,2209
151011-22:41:00,51.032370,-2.552550,2176
151011-22:42:00,51.027540,-2.553440,2134
151011-22:43:00,51.022480,-2.554110,2084
151011-22:44:00,51.017630,-2.554850,2043
151011-22:45:00,51.012950,-2.555540,2016
151011-22:46:00,51.008270,-2.556200,1994
151011-22:47:00,51.003620,-2.556890,1970
151011-22:48:00,50.998970,-2.557530,1947
151011-22:49:00,50.994330,-2.558390,1917
151011-22:50:00,50.989700,-2.559590,1885
151011-22:51:00,50.985030,-2.560840,1854
151011-22:52:00,50.980280,-2.562070,1815
151011-22:53:00,50.975480,-2.563150,1785
151011-22:54:00,50.970640,-2.564090,1755
151011-22:55:00,50.965900,-2.564960,1729
151011-22:56:00,50.961140,-2.565970,1713
151011-22:57:00,50.956490,-2.566860,1684
151011-22:58:00,50.951750,-2.567600,1646
151011-22:59:00,50.946880,-2.568440,1609
151011-23:00:00,50.941910,-2.569510,1564
151011-23:01:00,50.936640,-2.570670,1511
151011-23:02:00,50.931440,-2.571930,1468
151011-23:03:00,50.926130,-2.573350,1435
151011-23:04:00,50.920940,-2.574950,1411
151011-23:05:00,50.915830,-2.576890,1387
151011-23:06:00,50.910900,-2.579210,1360
151011-23:07:00,50.906070,-2.581690,1334
151011-23:08:00,50.901300,-2.584610,1298
151011-23:09:00,50.896470,-2.587740,1261
151011-23:10:00,50.891520,-2.591150,1222
151011-23:11:00,50.886510,-2.595050,1181
151011-23:12:00,50.881520,-2.599430,1169
151011-23:13:00,50.876520,-2.603970,1158
151011-23:14:00,50.871710,-2.608760,1156
151011-23:15:00,50.866950,-2.613580,1129
151011-23:16:00,50.862310,-2.617870,1089
151011-23:17:00,50.857480,-2.621720,1058
151011-23:18:00,50.852510,-2.625440,1031
151011-23:19:00,50.847610,-2.628930,1011
151011-23:20:00,50.842840,-2.632360,995
151011-23:21:00,50.837950,-2.636000,973
151011-23:22:00,50.833210,-2.639540,948
151011-23:23:00,50.828440,-2.643140,912
151011-23:24:00,50.823840,-2.647030,877
151011-23:25:00,50.819390,-2.651150,853
151011-23:26:00,50.815080,-2.655440,824
151011-23:27:00,50.811040,-2.659530,793
151011-23:28:00,50.807240,-2.663720,766
151011-23:29:00,50.803650,-2.668010,752
151011-23:30:00,50.800400,-2.672410,737
151011-23:31:00,50.797180,-2.677350,738
151011-23:32:00,50.794000,-2.682920,723
151011-23:33:00,50.790900,-2.688500,723
151011-23:34:00,50.787910,-2.694200,727
151011-23:35:00,50.784910,-2.699680,727
151011-23:37:00,50.778890,-2.710600,712
151011-23:38:00,50.775920,-2.716450,704
151011-23:40:00,50.770170,-2.728150,681
151011-23:41:00,50.767400,-2.733950,658
151011-23:43:00,50.762090,-2.745610,631
151011-23:44:00,50.759600,-2.751570,624
151011-23:45:00,50.757380,-2.757720,592
151011-23:46:00,50.755220,-2.763830,539
151011-23:47:00,50.752780,-2.769800,478
151011-23:48:00,50.749870,-2.775260,452
151011-23:49:00,50.746690,-2.780420,455
