time,latitude,longitude,altitude
000000-16:29:35,51.539142,-0.328799,5231
000000-16:29:48,51.536139,-0.326131,5249
000000-16:30:01,51.533113,-0.323435,5271
000000-16:30:14,51.530100,-0.320799,5292
000000-16:30:27,51.527053,-0.318172,5311
000000-16:30:40,51.523982,-0.315657,5329
000000-16:30:53,51.520896,-0.313129,5348
000000-16:31:06,51.517813,-0.310673,5367
000000-16:31:19,51.514701,-0.308248,5384
000000-16:31:32,51.511553,-0.305754,5398
000000-16:31:45,51.508397,-0.303204,5416
000000-16:31:58,51.505221,-0.300586,5431
000000-16:32:11,51.502034,-0.297940,5449
000000-16:32:24,51.498853,-0.295210,5466
000000-16:32:37,51.495669,-0.292457,5486
000000-16:32:50,51.492447,-0.289606,5504
000000-16:33:03,51.485988,-0.284077,5538
000000-16:33:29,51.482778,-0.281282,5558
000000-16:33:42,51.479559,-0.278421,5579
000000-16:33:55,51.476331,-0.275443,5602
000000-16:34:08,51.473106,-0.272453,5625
000000-16:34:21,51.469877,-0.269375,5647
000000-16:34:21,51.466636,-0.266281,5673
000000-16:34:35,51.466636,-0.266281,5673
000000-16:34:48,51.463114,-0.262947,5697
000000-16:35:01,51.459828,-0.259893,5721
000000-16:35:14,51.456541,-0.256839,5745
000000-16:35:27,51.453233,-0.253737,5767
000000-16:35:40,51.449949,-0.250656,5791
000000-16:35:53,51.446668,-0.247536,5815
000000-16:36:06,51.443367,-0.244445,5836
000000-16:36:19,51.440075,-0.241328,5857
000000-16:36:32,51.436778,-0.238115,5882
000000-16:36:45,51.433486,-0.234850,5901
000000-16:36:58,51.430178,-0.231476,5921
000000-16:37:11,51.426838,-0.228043,5939
000000-16:37:24,51.423490,-0.224574,5957
000000-16:37:37,51.420144,-0.221088,5974
000000-16:37:50,51.416817,-0.217583,5990
000000-16:38:03,51.413555,-0.214000,6011
000000-16:38:16,51.410307,-0.210385,6031
000000-16:38:29,51.407085,-0.206748,6047
000000-16:38:42,51.403866,-0.203099,6066
000000-16:38:55,51.400640,-0.199500,6085
000000-16:39:21,51.394235,-0.192419,6123
000000-16:39:34,51.391003,-0.188834,6143
000000-16:39:47,51.387749,-0.185238,6167
000000-16:40:00,51.384515,-0.181676,6189
000000-16:40:00,51.381357,-0.178018,6211
000000-16:40:14,51.381357,-0.178018,6211
000000-16:40:27,51.378021,-0.174163,6234
000000-16:40:40,51.374904,-0.170679,6255
000000-16:40:53,51.371757,-0.167254,6280
000000-16:41:06,51.368581,-0.163800,6304
000000-16:41:19,51.365402,-0.160370,6329
000000-16:41:32,51.362190,-0.156981,6354
000000-16:41:45,51.358945,-0.153624,6381
000000-16:41:58,51.355675,-0.150231,6408
000000-16:42:11,51.352354,-0.146921,6434
000000-16:42:24,51.349037,-0.143537,6463
000000-16:42:37,51.345742,-0.140148,6492
000000-16:42:50,51.342508,-0.136723,6519
000000-16:43:03,51.339305,-0.133360,6547
000000-16:43:16,51.336058,-0.130044,6573
000000-16:43:29,51.332771,-0.126822,6601
000000-16:43:42,51.329439,-0.123543,6626
000000-16:43:55,51.326081,-0.120277,6653
000000-16:44:08,51.322661,-0.116993,6677
000000-16:44:21,51.319198,-0.113705,6699
000000-16:44:34,51.315744,-0.110436,6724
000000-16:44:47,51.312306,-0.107132,6745
000000-16:45:00,51.308893,-0.103889,6766
000000-16:45:13,51.305447,-0.100657,6784
000000-16:45:26,51.301997,-0.097405,6802
000000-16:45:39,51.298485,-0.094140,6820
000000-16:45:52,51.294992,-0.090864,6836
000000-16:46:05,51.291492,-0.087627,6851
000000-16:46:18,51.288002,-0.084400,6865
000000-16:46:31,51.284513,-0.081182,6875
000000-16:46:44,51.281068,-0.078012,6889
000000-16:46:57,51.274166,-0.071711,6916
000000-16:47:23,51.270731,-0.068524,6927
000000-16:47:36,51.267264,-0.065364,6940
000000-16:47:49,51.263813,-0.062148,6954
000000-16:47:49,51.260377,-0.058946,6968
000000-16:48:03,51.260377,-0.058946,6968
000000-16:48:16,51.256630,-0.055473,6982
000000-16:48:41,51.249909,-0.049266,7012
000000-16:48:54,51.246392,-0.046051,7028
000000-16:48:54,51.242841,-0.042855,7046
000000-16:49:08,51.242841,-0.042855,7046
000000-16:49:21,51.238996,-0.039402,7067
000000-16:49:34,51.235423,-0.036153,7087
000000-16:49:47,51.231814,-0.032884,7111
000000-16:50:00,51.228192,-0.029629,7135
000000-16:50:13,51.224533,-0.026343,7159
000000-16:50:26,51.220883,-0.023039,7185
000000-16:50:39,51.217223,-0.019742,7210
000000-16:50:52,51.213535,-0.016457,7237
000000-16:51:05,51.209813,-0.013189,7262
000000-16:51:18,51.206136,-0.009916,7294
000000-16:51:31,51.202456,-0.006602,7323
000000-16:51:44,51.198748,-0.003276,7351
000000-16:51:57,51.195036,0.000101,7380
000000-16:52:10,51.191316,0.003389,7408
000000-16:52:23,51.187600,0.006733,7436
000000-16:52:48,51.180422,0.013248,7488
000000-16:53:01,51.176619,0.016679,7512
000000-16:53:14,51.172872,0.020156,7535
000000-16:53:27,51.169164,0.023573,7558
000000-16:53:40,51.165457,0.026901,7579
000000-16:54:05,51.158314,0.033293,7619
000000-16:54:05,51.158314,0.033293,7619
000000-16:54:18,51.154564,0.036579,7638
000000-16:54:31,51.150773,0.039772,7656
000000-16:54:44,51.146926,0.042927,7669
000000-16:54:57,51.139289,0.048807,7701
000000-16:55:22,51.135218,0.051843,7717
000000-16:55:22,51.135218,0.051843,7717
000000-16:55:35,51.131090,0.054918,7730
000000-16:55:48,51.126936,0.058044,7743
000000-16:56:01,51.122733,0.061208,7757
000000-16:56:26,51.114620,0.067589,7785
000000-16:56:26,51.110414,0.070999,7800
000000-16:56:39,51.110414,0.070999,7800
000000-16:56:52,51.106194,0.074422,7815
000000-16:57:05,51.101957,0.077791,7826
000000-16:57:18,51.097762,0.081109,7846
000000-16:57:43,51.089799,0.087447,7883
000000-16:57:56,51.085645,0.090691,7904
000000-16:58:09,51.081471,0.093870,7924
000000-16:58:22,51.077318,0.097010,7944
000000-16:58:35,51.073174,0.100152,7966
000000-16:59:00,51.065232,0.106256,8011
000000-16:59:00,51.065232,0.106256,8011
000000-16:59:13,51.061115,0.109406,8034
000000-16:59:26,51.056998,0.112526,8056
000000-16:59:39,51.052904,0.115606,8080
000000-16:59:52,51.048825,0.118666,8103
000000-17:00:17,51.040944,0.124429,8146
000000-17:00:17,51.040944,0.124429,8146
000000-17:00:30,51.036830,0.127301,8168
000000-17:00:43,51.032691,0.130152,8191
000000-17:00:56,51.028525,0.132997,8214
000000-17:01:09,51.024360,0.135817,8237
000000-17:01:34,51.016316,0.141199,8281
000000-17:01:34,51.016316,0.141199,8281
000000-17:01:47,51.012144,0.143970,8303
000000-17:02:00,51.007977,0.146710,8325
000000-17:02:13,51.003800,0.149445,8346
000000-17:02:26,50.999656,0.152162,8366
000000-17:02:51,50.991687,0.157390,8408
000000-17:02:51,50.991687,0.157390,8408
000000-17:03:04,50.987552,0.160084,8430
000000-17:03:17,50.983423,0.162762,8451
000000-17:03:30,50.979270,0.165413,8473
000000-17:03:43,50.975130,0.168034,8495
000000-17:04:08,50.967164,0.172968,8537
000000-17:04:21,50.962972,0.175575,8559
000000-17:04:34,50.958797,0.178293,8582
000000-17:04:47,50.954583,0.181113,8605
000000-17:05:00,50.950370,0.183975,8628
000000-17:05:25,50.942303,0.189371,8673
000000-17:05:25,50.938109,0.192089,8696
000000-17:05:38,50.938109,0.192089,8696
000000-17:05:51,50.933901,0.194783,8720
000000-17:06:04,50.929697,0.197427,8743
000000-17:06:17,50.925520,0.200083,8769
000000-17:06:30,50.917437,0.205312,8814
000000-17:06:55,50.913267,0.208052,8838
000000-17:06:55,50.913267,0.208052,8838
000000-17:07:08,50.909090,0.210752,8864
000000-17:07:21,50.904929,0.213463,8885
000000-17:07:34,50.900790,0.216188,8908
000000-17:07:47,50.896606,0.218926,8930
000000-17:08:12,50.888511,0.224095,8970
000000-17:08:12,50.888511,0.224095,8970
000000-17:08:25,50.884240,0.226760,8996
000000-17:08:38,50.879948,0.229441,9017
000000-17:08:51,50.875666,0.232090,9042
000000-17:09:04,50.871381,0.234707,9062
000000-17:09:29,50.863116,0.239592,9105
000000-17:09:42,50.858855,0.242122,9128
000000-17:09:42,50.858855,0.242122,9128
000000-17:09:55,50.854612,0.244605,9151
000000-17:10:08,50.850360,0.247108,9177
000000-17:10:21,50.846102,0.249702,9203
000000-17:10:34,50.841817,0.252276,9231
000000-17:10:59,50.833556,0.257311,9285
000000-17:10:59,50.833556,0.257311,9285
000000-17:11:12,50.829269,0.259896,9315
000000-17:11:25,50.824968,0.262468,9344
000000-17:11:38,50.820654,0.265042,9374
000000-17:11:51,50.816353,0.267594,9403
000000-17:12:04,50.808082,0.272518,9460
000000-17:12:29,50.803768,0.275154,9491
000000-17:12:42,50.799463,0.277821,9522
000000-17:12:55,50.795151,0.280550,9550
000000-17:13:08,50.790830,0.283315,9577
000000-17:13:21,50.786522,0.286160,9602
000000-17:13:46,50.778176,0.291804,9651
000000-17:13:59,50.773787,0.294826,9676
000000-17:14:12,50.769383,0.297903,9699
000000-17:14:25,50.764977,0.300983,9722
000000-17:14:38,50.760567,0.304064,9744
000000-17:14:51,50.756137,0.307126,9764
000000-17:15:16,50.747558,0.312883,9802
000000-17:15:29,50.743081,0.315816,9822
000000-17:15:29,50.743081,0.315816,9822
000000-17:15:42,50.738569,0.318743,9840
000000-17:15:55,50.734034,0.321578,9858
000000-17:16:08,50.729455,0.324426,9873
000000-17:16:21,50.724828,0.327291,9892
000000-17:16:46,50.715798,0.332895,9925
000000-17:16:59,50.711052,0.335874,9941
000000-17:16:59,50.711052,0.335874,9941
000000-17:17:12,50.706273,0.338895,9959
000000-17:17:25,50.701472,0.341944,9974
000000-17:17:38,50.696618,0.345111,9990
000000-17:17:51,50.691695,0.348409,10006
000000-17:18:04,50.686712,0.351793,10022
000000-17:18:17,50.681748,0.355226,10040
000000-17:18:30,50.676792,0.358672,10058
000000-17:18:43,50.671793,0.362112,10077
000000-17:18:56,50.666788,0.365593,10098
000000-17:19:09,50.661799,0.369050,10117
000000-17:19:22,50.656799,0.372575,10138
000000-17:19:35,50.651780,0.376112,10159
000000-17:20:01,50.641706,0.383291,10208
000000-17:20:14,50.631663,0.390712,10256
000000-17:20:14,50.636678,0.386995,10233
000000-17:20:28,50.631663,0.390712,10256
000000-17:20:41,50.626302,0.394753,10287
000000-17:20:54,50.621327,0.398511,10314
000000-17:21:07,50.616331,0.402250,10342
000000-17:21:20,50.611325,0.406020,10367
000000-17:21:33,50.606318,0.409814,10397
000000-17:21:46,50.601294,0.413588,10424
000000-17:21:59,50.596275,0.417339,10454
000000-17:22:12,50.591231,0.421066,10485
000000-17:22:38,50.581098,0.428522,10544
000000-17:22:51,50.576013,0.432306,10575
000000-17:22:51,50.576013,0.432306,10575
000000-17:23:05,50.570554,0.436453,10606
000000-17:23:18,50.565474,0.440341,10636
000000-17:23:31,50.560390,0.444252,10664
000000-17:23:44,50.555323,0.448198,10693
000000-17:23:57,50.550286,0.452204,10721
000000-17:24:10,50.545213,0.456176,10751
000000-17:24:23,50.540139,0.460183,10779
000000-17:24:36,50.529963,0.468199,10831
000000-17:25:02,50.524810,0.472263,10857
000000-17:25:15,50.519651,0.476339,10881
000000-17:25:15,50.519651,0.476339,10881
000000-17:25:29,50.514083,0.480687,10906
000000-17:25:42,50.508939,0.484679,10928
000000-17:25:55,50.503790,0.488647,10949
000000-17:26:08,50.498638,0.492555,10970
000000-17:26:21,50.493505,0.496399,10991
000000-17:26:34,50.488423,0.500237,11010
000000-17:26:47,50.483342,0.504080,11030
000000-17:27:13,50.473292,0.511663,11070
000000-17:27:26,50.468295,0.515397,11089
000000-17:27:26,50.468295,0.515397,11089
000000-17:27:40,50.462920,0.519420,11108
000000-17:27:53,50.457953,0.523120,11128
000000-17:28:06,50.453009,0.526777,11148
000000-17:28:19,50.448099,0.530390,11168
000000-17:28:32,50.443196,0.533958,11188
000000-17:28:45,50.438292,0.537459,11210
000000-17:28:58,50.433400,0.540947,11230
000000-17:29:24,50.423573,0.547812,11278
000000-17:29:37,50.418662,0.551256,11300
000000-17:29:51,50.413409,0.554953,11324
000000-17:30:04,50.408576,0.558371,11349
000000-17:30:17,50.403767,0.561742,11374
000000-17:30:30,50.398934,0.565089,11397
000000-17:30:43,50.394114,0.568382,11421
000000-17:30:56,50.389270,0.571618,11446
000000-17:31:09,50.379588,0.578093,11490
000000-17:31:35,50.369861,0.584444,11539
000000-17:31:35,50.374727,0.581280,11514
000000-17:32:02,50.364639,0.587870,11563
000000-17:32:15,50.359823,0.591076,11589
000000-17:32:28,50.355030,0.594240,11612
000000-17:32:41,50.350256,0.597358,11634
000000-17:32:54,50.345475,0.600496,11656
000000-17:33:07,50.340681,0.603614,11675
000000-17:33:33,50.331151,0.609730,11723
000000-17:33:46,50.326386,0.612750,11743
000000-17:33:46,50.326386,0.612750,11743
000000-17:34:00,50.321319,0.616031,11767
000000-17:34:13,50.316643,0.619083,11788
000000-17:34:26,50.312019,0.622103,11811
000000-17:34:39,50.307415,0.625077,11834
000000-17:34:52,50.302771,0.627992,11858
000000-17:35:05,50.298146,0.630897,11879
000000-17:35:31,50.288899,0.636584,11923
000000-17:35:31,50.284228,0.639336,11942
000000-17:35:45,50.284228,0.639336,11942
000000-17:35:58,50.279201,0.642275,11967
000000-17:36:11,50.274563,0.645016,11991
000000-17:36:24,50.269936,0.647706,12016
000000-17:36:37,50.265281,0.650336,12038
000000-17:36:50,50.260575,0.652937,12060
000000-17:37:03,50.251120,0.658142,12109
000000-17:37:29,50.246368,0.660729,12134
000000-17:37:43,50.241205,0.663486,12161
000000-17:37:56,50.236422,0.666042,12187
000000-17:38:09,50.231648,0.668567,12212
000000-17:38:22,50.226892,0.671059,12238
000000-17:38:48,50.217377,0.675908,12289
000000-17:39:14,50.207963,0.680825,12339
000000-17:39:27,50.203276,0.683308,12364
000000-17:40:07,50.189085,0.690357,12442
000000-17:40:20,50.184591,0.692526,12464
000000-17:41:39,50.158102,0.706444,12609
000000-17:42:44,50.134112,0.721248,12745
000000-17:42:58,50.134112,0.721248,12745
000000-17:43:24,50.126303,0.726522,12796
000000-17:43:50,50.118853,0.732105,12843
000000-17:44:03,50.115216,0.735190,12868
000000-17:44:29,50.108161,0.741785,12919
000000-17:44:56,50.100861,0.748429,12968
000000-17:45:09,50.097364,0.751615,12991
000000-17:45:22,50.093859,0.754754,13013
000000-17:45:35,50.090316,0.757821,13035
000000-17:45:48,50.086754,0.760795,13057
000000-17:46:14,50.075829,0.769570,13126
000000-17:46:40,50.072055,0.772456,13149
000000-17:46:54,50.067969,0.775559,13174
000000-17:47:46,50.052721,0.787058,13272
000000-17:48:12,50.045136,0.792815,13322
000000-17:48:25,50.041354,0.795693,13349
000000-17:52:18,49.970346,0.845252,13847
000000-17:52:31,49.966248,0.847815,13879
